processo;despacho;contagem_dom;contagem_dispatched
1020.2021/0015496-5;indeferido;1;correto
1020.2021/0015555-4;indeferido;1;correto
1020.2021/0015565-1;indeferido;1;inexistente
1020.2021/0015459-0;indeferido;1;correto
1020.2021/0015390-0;indeferido;1;correto
1020.2021/0015392-6;indeferido;1;correto
1020.2021/0015394-2;indeferido;1;correto
1020.2021/0015403-5;indeferido;1;correto
1020.2021/0015458-2;indeferido;1;correto
1020.2021/0015479-5;indeferido;1;correto
1020.2021/0015462-0;indeferido;1;correto
1020.2021/0015463-9;indeferido;1;correto
1020.2021/0015464-7;indeferido;1;correto
1020.2021/0015466-3;indeferido;1;correto
1020.2021/0015469-8;indeferido;1;correto
1020.2021/0015471-0;indeferido;1;correto
1020.2021/0015477-9;indeferido;1;correto
1020.2021/0015478-7;indeferido;1;correto
1020.2021/0014929-5;indeferido;1;correto
1020.2021/0014259-2;indeferido;1;correto
1020.2021/0014266-5;indeferido;1;correto
1020.2021/0014365-3;indeferido;1;correto
1020.2021/0014368-8;indeferido;1;correto
1020.2021/0014372-6;indeferido;1;correto
1020.2021/0014258-4;indeferido;1;correto
1020.2021/0014243-6;indeferido;1;correto
1020.2021/0013979-6;indeferido;1;correto
1020.2021/0013981-8;indeferido;1;correto
1020.2021/0013984-2;indeferido;1;correto
1020.2021/0013985-0;indeferido;1;correto
1020.2021/0014032-8;indeferido;1;correto
1020.2021/0014151-0;indeferido;1;correto
1020.2021/0014129-4;indeferido;1;correto
1020.2021/0014139-1;indeferido;1;correto
1020.2021/0014140-5;indeferido;1;correto
1020.2021/0014925-2;indeferido;1;correto
1020.2021/0014786-1;indeferido;1;correto
1020.2021/0014680-6;indeferido;1;correto
1020.2021/0014681-4;indeferido;1;correto
1020.2021/0014773-0;indeferido;1;correto
1020.2021/0014780-2;indeferido;1;correto
1020.2021/0014782-9;indeferido;1;correto
1020.2021/0014789-6;indeferido;1;correto
1020.2021/0014792-6;indeferido;1;correto
1020.2021/0014794-2;indeferido;1;correto
1020.2021/0014796-9;indeferido;1;correto
1020.2021/0014917-1;indeferido;1;correto
1020.2021/0014923-6;indeferido;1;correto
1020.2021/0014548-6;indeferido;1;correto
1020.2021/0014404-8;indeferido;1;correto
1020.2021/0014407-2;indeferido;1;correto
1020.2021/0014545-1;indeferido;1;correto
1020.2021/0014550-8;indeferido;1;correto
1020.2021/0014554-0;indeferido;1;correto
1020.2021/0014555-9;indeferido;1;correto
1020.2021/0014556-7;indeferido;1;correto
1020.2021/0014560-5;indeferido;1;correto
1020.2021/0016253-4;indeferido;1;correto
1020.2021/0016255-0;indeferido;1;correto
1020.2021/0016303-4;indeferido;1;correto
1020.2021/0016305-0;indeferido;1;correto
1020.2021/0016315-8;indeferido;1;correto
1020.2021/0016341-7;indeferido;1;correto
1020.2021/0016370-0;indeferido;1;correto
1020.2021/0016373-5;indeferido;1;correto
1020.2021/0016383-2;indeferido;1;correto
1020.2021/0016245-3;indeferido;1;correto
1020.2021/0016144-9;indeferido;1;correto
1020.2021/0016128-7;indeferido;1;correto
1020.2021/0016139-2;indeferido;1;correto
1020.2021/0016142-2;indeferido;1;correto
1020.2021/0016143-0;indeferido;1;correto
1020.2021/0016146-5;indeferido;1;correto
1020.2021/0016149-0;indeferido;1;correto
1020.2021/0016154-6;indeferido;1;correto
1020.2021/0016238-0;indeferido;1;correto
1020.2021/0016240-2;indeferido;1;correto
1020.2021/0016499-5;indeferido;1;correto
1020.2021/0016500-2;indeferido;1;correto
1020.2021/0016501-0;indeferido;1;correto
1020.2021/0016521-5;indeferido;1;correto
1020.2021/0016567-3;indeferido;1;correto
1020.2021/0016568-1;indeferido;1;correto
1020.2021/0016574-6;indeferido;1;correto
1020.2021/0016577-0;indeferido;1;correto
1020.2021/0016487-1;indeferido;1;correto
1020.2021/0016395-6;indeferido;1;correto
1020.2021/0016396-4;indeferido;1;correto
1020.2021/0016400-6;indeferido;1;correto
1020.2021/0016406-5;indeferido;1;correto
1020.2021/0016417-0;indeferido;1;correto
1020.2021/0016419-7;indeferido;1;correto
1020.2021/0016475-8;indeferido;1;correto
1020.2021/0016476-6;indeferido;1;correto
1020.2021/0016478-2;indeferido;1;correto
1020.2021/0016480-4;indeferido;1;correto
1020.2021/0016482-0;indeferido;1;correto
1020.2021/0016483-9;indeferido;1;correto
1020.2021/0016119-8;indeferido;1;correto
1020.2021/0015832-4;indeferido;1;correto
1020.2021/0015833-2;indeferido;1;correto
1020.2021/0015835-9;indeferido;1;correto
1020.2021/0015836-7;indeferido;1;correto
1020.2021/0015840-5;indeferido;1;correto
1020.2021/0015740-9;indeferido;1;correto
1020.2021/0015843-0;indeferido;1;correto
1020.2021/0015844-8;indeferido;1;correto
1020.2021/0015848-0;indeferido;1;correto
1020.2021/0015922-3;indeferido;1;correto
1020.2021/0015640-2;indeferido;1;correto
1020.2021/0015630-5;indeferido;1;correto
1020.2021/0015634-8;indeferido;1;correto
1020.2021/0015734-4;indeferido;1;correto
1020.2021/0015647-0;indeferido;1;correto
1020.2021/0015723-9;indeferido;1;correto
1020.2021/0015731-0;indeferido;1;correto
1020.2021/0015732-8;indeferido;1;correto
1020.2021/0015929-0;indeferido;1;correto
1020.2021/0016035-3;indeferido;1;correto
1020.2021/0016037-0;indeferido;1;correto
1020.2021/0016039-6;indeferido;1;correto
1020.2021/0016040-0;indeferido;1;correto
1020.2021/0016041-8;indeferido;1;correto
1020.2021/0016043-4;indeferido;1;correto
1020.2021/0016047-7;indeferido;1;correto
1020.2021/0016048-5;indeferido;1;correto
1020.2021/0016052-3;indeferido;1;correto
1020.2021/0016033-7;indeferido;1;correto
1020.2021/0016056-6;indeferido;1;correto
1020.2021/0016066-3;indeferido;1;correto
1020.2021/0016108-2;indeferido;1;correto
1020.2021/0016109-0;indeferido;1;correto
1020.2021/0016113-9;indeferido;1;correto
1020.2021/0016032-9;indeferido;1;correto
1020.2021/0015930-4;indeferido;1;correto
1020.2021/0015931-2;indeferido;1;correto
1020.2021/0015932-0;indeferido;1;correto
1020.2021/0015935-5;indeferido;1;correto
1020.2021/0015936-3;indeferido;1;correto
1020.2021/0015939-8;indeferido;1;correto
1020.2021/0015941-0;indeferido;1;correto
1020.2021/0015942-8;indeferido;1;correto
1020.2021/0015948-7;indeferido;1;correto
1020.2021/0015954-1;indeferido;1;correto
1020.2021/0015956-8;indeferido;1;correto
1020.2021/0015957-6;indeferido;1;correto
1020.2021/0015958-4;indeferido;1;correto
1020.2021/0015962-2;indeferido;1;correto
1020.2021/0015965-7;indeferido;1;correto
1020.2021/0012403-9;indeferido;1;correto
1020.2021/0012405-5;indeferido;1;correto
1020.2021/0012408-0;indeferido;1;correto
1020.2021/0012409-8;indeferido;1;correto
1020.2021/0012415-2;indeferido;1;correto
1020.2021/0012416-0;indeferido;1;correto
1020.2021/0012417-9;indeferido;1;correto
1020.2021/0012418-7;indeferido;1;correto
1020.2021/0012422-5;indeferido;1;correto
1020.2021/0012424-1;indeferido;1;correto
1020.2021/0012431-4;indeferido;1;correto
1020.2021/0012433-0;indeferido;1;correto
1020.2021/0012440-3;indeferido;1;correto
1020.2021/0012351-2;indeferido;1;correto
1020.2021/0012292-3;indeferido;1;correto
1020.2021/0012325-3;indeferido;1;correto
1020.2021/0012337-7;indeferido;1;correto
1020.2021/0012442-0;indeferido;1;correto
1020.2021/0012665-1;indeferido;1;correto
1020.2021/0012666-0;indeferido;1;correto
1020.2021/0012667-8;indeferido;1;correto
1020.2021/0012685-6;indeferido;1;correto
1020.2021/0012686-4;indeferido;1;correto
1020.2021/0012687-2;indeferido;1;correto
1020.2021/0012689-9;indeferido;1;correto
1020.2021/0012691-0;indeferido;1;correto
1020.2021/0012702-0;indeferido;1;correto
1020.2021/0012708-9;indeferido;1;correto
1020.2021/0012711-9;indeferido;1;correto
1020.2021/0012624-4;indeferido;1;correto
1020.2021/0012713-5;indeferido;1;correto
1020.2021/0012720-8;indeferido;1;correto
1020.2021/0012723-2;indeferido;1;correto
1020.2021/0012724-0;indeferido;1;correto
1020.2021/0012731-3;indeferido;1;correto
1020.2021/0012664-3;indeferido;1;correto
1020.2021/0012597-3;indeferido;1;correto
1020.2021/0012464-0;indeferido;1;correto
1020.2021/0012491-8;indeferido;1;correto
1020.2021/0012498-5;indeferido;1;correto
1020.2021/0012592-2;indeferido;1;correto
1020.2021/0012286-9;indeferido;1;correto
1020.2021/0012284-2;indeferido;1;correto
1020.2021/0011977-9;indeferido;1;correto
1020.2021/0011984-1;indeferido;1;correto
1020.2021/0011990-6;indeferido;1;correto
1020.2021/0011993-0;indeferido;1;correto
1020.2021/0011997-3;indeferido;1;correto
1020.2021/0012001-7;indeferido;1;correto
1020.2021/0011962-0;indeferido;1;correto
1020.2021/0012002-5;indeferido;1;correto
1020.2021/0012009-2;indeferido;1;correto
1020.2021/0012015-7;indeferido;1;correto
1020.2021/0011963-9;indeferido;1;correto
1020.2021/0011961-2;indeferido;1;correto
1020.2021/0011888-8;indeferido;1;correto
1020.2021/0011893-4;indeferido;1;correto
1020.2021/0011899-3;indeferido;1;correto
1020.2021/0011902-7;indeferido;1;correto
1020.2021/0011903-5;indeferido;1;correto
1020.2021/0011906-0;indeferido;1;correto
1020.2021/0011907-8;indeferido;1;correto
1020.2021/0011915-9;indeferido;1;correto
1020.2021/0011917-5;indeferido;1;correto
1020.2021/0011921-3;indeferido;1;correto
1020.2021/0011923-0;indeferido;1;correto
1020.2021/0011953-1;indeferido;1;correto
1020.2021/0011954-0;indeferido;1;correto
1020.2021/0011958-2;indeferido;1;correto
1020.2021/0012020-3;indeferido;1;correto
1020.2021/0012201-0;indeferido;1;correto
1020.2021/0012203-6;indeferido;1;correto
1020.2021/0012204-4;indeferido;1;inexistente
1020.2021/0012208-7;indeferido;1;correto
1020.2021/0012209-5;indeferido;1;correto
1020.2021/0012178-1;indeferido;1;correto
1020.2021/0012213-3;indeferido;1;correto
1020.2021/0012224-9;indeferido;1;correto
1020.2021/0012226-5;indeferido;1;correto
1020.2021/0012260-5;indeferido;1;correto
1020.2021/0012267-2;indeferido;1;correto
1020.2021/0012269-9;indeferido;1;correto
1020.2021/0012175-7;indeferido;1;correto
1020.2021/0012038-6;indeferido;1;correto
1020.2021/0012023-8;indeferido;1;correto
1020.2021/0012024-6;indeferido;1;correto
1020.2021/0012025-4;indeferido;1;correto
1020.2021/0012033-5;indeferido;1;correto
1020.2021/0012041-6;indeferido;1;correto
1020.2021/0012103-0;indeferido;1;correto
1020.2021/0012121-8;indeferido;1;correto
1020.2021/0012124-2;indeferido;1;correto
1020.2021/0012127-7;indeferido;1;correto
1020.2021/0012164-1;indeferido;1;correto
1020.2021/0012169-2;indeferido;1;correto
1020.2021/0012738-0;indeferido;1;correto
1020.2021/0013973-7;indeferido;1;correto
1020.2021/0013475-1;indeferido;1;correto
1020.2021/0013478-6;indeferido;1;correto
1020.2021/0013479-4;indeferido;1;correto
1020.2021/0013653-3;indeferido;1;correto
1020.2021/0013655-0;indeferido;1;correto
1020.2021/0013660-6;indeferido;1;correto
1020.2021/0013661-4;indeferido;1;correto
1020.2021/0013662-2;indeferido;1;correto
1020.2021/0013664-9;indeferido;1;correto
1020.2021/0013667-3;indeferido;1;correto
1020.2021/0013463-8;indeferido;1;correto
1020.2021/0013420-4;indeferido;1;correto
1020.2021/0013423-9;indeferido;1;correto
1020.2021/0013430-1;indeferido;1;correto
1020.2021/0013431-0;indeferido;1;correto
1020.2021/0013432-8;indeferido;1;correto
1020.2021/0013437-9;indeferido;1;correto
1020.2021/0013440-9;indeferido;1;correto
1020.2021/0013445-0;indeferido;1;correto
1020.2021/0013446-8;indeferido;1;correto
1020.2021/0013451-4;indeferido;1;correto
1020.2021/0013454-9;indeferido;1;correto
1020.2021/0013456-5;indeferido;1;correto
1020.2021/0013669-0;indeferido;1;correto
1020.2021/0013949-4;indeferido;1;correto
1020.2021/0013825-0;indeferido;1;correto
1020.2021/0013828-5;indeferido;1;correto
1020.2021/0013830-7;indeferido;1;correto
1020.2021/0013833-1;indeferido;1;correto
1020.2021/0013834-0;indeferido;1;correto
1020.2021/0013941-9;indeferido;1;correto
1020.2021/0013942-7;indeferido;1;correto
1020.2021/0013944-3;indeferido;1;correto
1020.2021/0013947-8;indeferido;1;correto
1020.2021/0013950-8;indeferido;1;correto
1020.2021/0013952-4;indeferido;1;correto
1020.2021/0013956-7;indeferido;1;correto
1020.2021/0013961-3;indeferido;1;correto
1020.2021/0013966-4;indeferido;1;correto
1020.2021/0013800-5;indeferido;1;correto
1020.2021/0013681-9;indeferido;1;correto
1020.2021/0013682-7;indeferido;1;correto
1020.2021/0013686-0;indeferido;1;correto
1020.2021/0013799-8;indeferido;1;correto
1020.2021/0013808-0;indeferido;1;correto
1020.2021/0013809-9;indeferido;1;correto
1020.2021/0013811-0;indeferido;1;correto
1020.2021/0013814-5;indeferido;1;correto
1020.2021/0013816-1;indeferido;1;correto
1020.2021/0013817-0;indeferido;1;correto
1020.2021/0013818-8;indeferido;1;correto
1020.2021/0013419-0;indeferido;1;correto
1020.2021/0013415-8;indeferido;1;correto
1020.2021/0013113-2;indeferido;1;correto
1020.2021/0012917-0;indeferido;1;correto
1020.2021/0013074-8;indeferido;1;correto
1020.2021/0013108-6;indeferido;1;correto
1020.2021/0013110-8;indeferido;1;correto
1020.2021/0013115-9;indeferido;1;correto
1020.2021/0013121-3;indeferido;1;correto
1020.2021/0013134-5;indeferido;1;correto
1020.2021/0013135-3;indeferido;1;correto
1020.2021/0013138-8;indeferido;1;correto
1020.2021/0012889-1;indeferido;1;correto
1020.2021/0012740-2;indeferido;1;correto
1020.2021/0012742-9;indeferido;1;correto
1020.2021/0012745-3;indeferido;1;correto
1020.2021/0012746-1;indeferido;1;correto
1020.2021/0012747-0;indeferido;1;correto
1020.2021/0012748-8;indeferido;1;correto
1020.2021/0012751-8;indeferido;1;correto
1020.2021/0012782-8;indeferido;1;correto
1020.2021/0012811-5;indeferido;1;correto
1020.2021/0012812-3;indeferido;1;correto
1020.2021/0012888-3;indeferido;1;correto
1020.2021/0012890-5;indeferido;1;correto
1020.2021/0012899-9;indeferido;1;correto
1020.2021/0012902-2;indeferido;1;correto
1020.2021/0012905-7;indeferido;1;correto
1020.2021/0012906-5;indeferido;1;correto
1020.2021/0012908-1;indeferido;1;correto
1020.2021/0012911-1;indeferido;1;correto
1020.2021/0012912-0;indeferido;1;correto
1020.2021/0013287-2;indeferido;1;correto
1020.2021/0013277-5;indeferido;1;correto
1020.2021/0013278-3;indeferido;1;correto
1020.2021/0013279-1;indeferido;1;correto
1020.2021/0013281-3;indeferido;1;correto
1020.2021/0013295-3;indeferido;1;correto
1020.2021/0013301-1;indeferido;1;correto
1020.2021/0013302-0;indeferido;1;correto
1020.2021/0013306-2;indeferido;1;correto
1020.2021/0013150-7;indeferido;1;correto
1020.2021/0013156-6;indeferido;1;correto
1020.2021/0013157-4;indeferido;1;correto
1020.2021/0013205-8;indeferido;1;correto
1020.2021/0013212-0;indeferido;1;correto
1020.2021/0013216-3;indeferido;1;correto
1020.2021/0013223-6;indeferido;1;correto
1020.2021/0013231-7;indeferido;1;correto
1020.2021/0013233-3;indeferido;1;correto
1020.2021/0013236-8;indeferido;1;correto
1020.2021/0013240-6;indeferido;1;correto
1020.2021/0013241-4;indeferido;1;correto
1020.2021/0013242-2;indeferido;1;correto
1020.2021/0013244-9;indeferido;1;correto
1020.2021/0013248-1;indeferido;1;correto
1020.2021/0013250-3;indeferido;1;correto
1020.2021/0001471-3;indeferido;1;correto
1020.2021/0000810-1;indeferido;1;correto
1020.2021/0000811-0;indeferido;1;correto
1020.2021/0000819-5;indeferido;1;correto
1020.2021/0000820-9;indeferido;1;correto
1020.2021/0000859-4;indeferido;1;correto
1020.2021/0000895-0;indeferido;1;correto
1020.2021/0000900-0;indeferido;1;correto
1020.2021/0000905-1;indeferido;1;correto
1020.2021/0000937-0;indeferido;1;correto
1020.2021/0000939-6;indeferido;1;correto
1020.2021/0000952-3;indeferido;1;correto
1020.2021/0000712-1;indeferido;1;correto
1020.2021/0000696-6;indeferido;1;correto
1020.2021/0000697-4;indeferido;1;correto
1020.2021/0000702-4;indeferido;1;correto
1020.2021/0000707-5;indeferido;1;correto
1020.2021/0000709-1;indeferido;1;correto
1020.2021/0000788-1;indeferido;1;correto
1020.2021/0000778-4;indeferido;1;correto
1020.2021/0000779-2;indeferido;1;correto
1020.2021/0000780-6;indeferido;1;correto
1020.2021/0000781-4;indeferido;1;correto
1020.2021/0000785-7;indeferido;1;correto
1020.2021/0000786-5;indeferido;1;correto
1020.2021/0000787-3;indeferido;1;correto
1020.2021/0000958-2;indeferido;1;correto
1020.2021/0001259-1;indeferido;1;correto
1020.2021/0001254-0;indeferido;1;correto
1020.2021/0001398-9;indeferido;1;correto
1020.2021/0001399-7;indeferido;1;correto
1020.2021/0001400-4;indeferido;1;correto
1020.2021/0001445-4;indeferido;1;correto
1020.2021/0001446-2;indeferido;1;correto
1020.2021/0001456-0;indeferido;1;correto
1020.2021/0001463-2;indeferido;1;correto
1020.2021/0001255-9;indeferido;1;correto
1020.2021/0001063-7;indeferido;1;correto
1020.2021/0001001-7;indeferido;1;correto
1020.2021/0001004-1;indeferido;1;correto
1020.2021/0001057-2;indeferido;1;correto
1020.2021/0001065-3;indeferido;1;correto
1020.2021/0001150-1;indeferido;1;correto
1020.2021/0001154-4;indeferido;1;correto
1020.2021/0001156-0;indeferido;1;correto
1020.2021/0001157-9;indeferido;1;correto
1020.2021/0001160-9;indeferido;1;correto
1020.2021/0001161-7;indeferido;1;correto
1020.2021/0001163-3;indeferido;1;correto
1020.2021/0001164-1;indeferido;1;correto
1020.2021/0000695-8;indeferido;1;correto
1020.2021/0000032-1;indeferido;1;correto
1020.2021/0000033-0;indeferido;1;correto
1020.2021/0000034-8;indeferido;1;correto
1020.2021/0000035-6;indeferido;1;correto
1020.2021/0000036-4;indeferido;1;correto
1020.2021/0000080-1;indeferido;1;correto
1020.2021/0000082-8;indeferido;1;correto
1020.2021/0000091-7;indeferido;1;correto
1020.2021/0000027-5;indeferido;1;correto
1020.2021/0000128-0;indeferido;1;correto
1020.2021/0000130-1;indeferido;1;inexistente
1020.2021/0000131-0;indeferido;1;correto
1020.2021/0000173-5;indeferido;1;correto
1020.2021/0000197-2;indeferido;1;correto
1020.2021/0000024-0;indeferido;1;correto
1020.2020/0016010-6;indeferido;1;correto
1020.2020/0016011-4;indeferido;1;correto
1020.2020/0016013-0;indeferido;1;correto
1020.2020/0016015-7;indeferido;1;correto
1020.2020/0016016-5;indeferido;1;correto
1020.2020/0016017-3;indeferido;1;inexistente
1020.2021/0000004-6;indeferido;1;correto
1020.2021/0000023-2;indeferido;1;correto
1020.2021/0000005-4;indeferido;1;correto
1020.2021/0000008-9;indeferido;1;correto
1020.2021/0000009-7;indeferido;1;correto
1020.2021/0000010-0;indeferido;1;correto
1020.2021/0000011-9;indeferido;1;correto
1020.2021/0000012-7;indeferido;1;correto
1020.2021/0000018-6;indeferido;1;inexistente
1020.2021/0000020-8;indeferido;1;correto
1020.2021/0000201-4;indeferido;1;correto
1020.2021/0000694-0;indeferido;1;correto
1020.2021/0000548-0;indeferido;1;correto
1020.2021/0000469-6;indeferido;1;correto
1020.2021/0000476-9;indeferido;1;correto
1020.2021/0000516-1;indeferido;1;correto
1020.2021/0000547-1;indeferido;1;correto
1020.2021/0000550-1;indeferido;1;correto
1020.2021/0000552-8;indeferido;1;correto
1020.2021/0000558-7;indeferido;1;correto
1020.2021/0000559-5;indeferido;1;correto
1020.2021/0000613-3;indeferido;1;correto
1020.2021/0000691-5;indeferido;1;correto
1020.2021/0000202-2;indeferido;1;correto
1020.2021/0000207-3;indeferido;1;correto
1020.2021/0000274-0;indeferido;1;correto
1020.2021/0000277-4;indeferido;1;correto
1020.2021/0000278-2;indeferido;1;correto
1020.2021/0000324-0;indeferido;1;correto
1020.2021/0000328-2;indeferido;1;correto
1020.2021/0000329-0;indeferido;1;correto
1020.2021/0000332-0;indeferido;1;correto
1020.2021/0000336-3;indeferido;1;correto
1020.2021/0000398-3;indeferido;1;correto
1020.2021/0000400-9;indeferido;1;correto
1020.2021/0001473-0;indeferido;1;correto
1020.2020/0016006-8;indeferido;1;correto
