n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
1592/2020;1020.2020/0004257-0;Despacho de Deferimento Comum;15/03/2023;GTEC;2023.08.04
15953/2020;1020.2020/0001602-1;Despacho de Indeferimento Comum;04/06/2021;GTEC;2023.08.04
16168/2020;1020.2020/0002595-0;Despacho de Indeferimento Comum;19/09/2022;GTEC;2023.08.04
16307/2020;1020.2020/0001012-0;Despacho de Indeferimento Comum;12/11/2021;GTEC;2023.08.04
16356/2020;1020.2020/0002386-9;Despacho de Indeferimento Comum;10/12/2021;GTEC;2023.08.04
16376/2021;1020.2021/0005241-0;Despacho de Indeferimento Comum;18/08/2022;GTEC;2023.08.04
16589/2020;1020.2020/0005710-0;Despacho de Indeferimento Comum;17/03/2022;GTEC;2023.08.04
16611/2021;1020.2021/0007143-1;Despacho de Indeferimento Comum;15/07/2022;GTEC;2023.08.04
1663/2021;1020.2021/0003300-9;Despacho de Indeferimento Comum;02/02/2023;GTEC;2023.08.04
16646/2020;1020.2020/0001186-0;Despacho de Indeferimento Comum;09/09/2022;GTEC;2023.08.04
16836/2021;1020.2021/0005300-0;Despacho de Deferimento Comum;20/05/2022;GTEC;2023.08.04
16906/2021;1020.2021/0004337-3;Despacho de Deferimento Comum;22/07/2023;GTEC;2023.08.04
1696/2021;1020.2021/0000677-0;Despacho de Deferimento Comum;01/04/2022;GTEC;2023.08.04
17229/2020;1020.2020/0001063-5;Despacho de Indeferimento Comum;24/09/2021;GTEC;2023.08.04
17238/2020;1020.2020/0000720-0;Despacho de Deferimento Comum;18/03/2022;GTEC;2023.08.04
17254/2021;1020.2021/0007137-7;Despacho de Deferimento Comum;06/05/2022;GTEC;2023.08.04
17367/2020;1020.2020/0000335-3;Despacho de Deferimento Comum;10/02/2021;GTEC;2023.08.04
17538/2020;1020.2020/0001921-7;Despacho de Indeferimento Comum;21/05/2021;GTEC;2023.08.04
17606/2020;1020.2020/0000370-1;Despacho de Deferimento Comum;09/08/2021;GTEC;2023.08.04
17617/2020;1020.2020/0001919-5;Despacho de Indeferimento Comum;09/03/2021;GTEC;2023.08.04
17620/2020;1020.2020/0000345-0;Despacho de Indeferimento Comum;18/03/2022;GTEC;2023.08.04
17654/2020;1020.2020/0000328-0;Despacho de Indeferimento Comum;23/11/2021;GTEC;2023.08.04
17705/2020;1020.2020/0002782-1;Despacho de Deferimento Comum;30/04/2021;GTEC;2023.08.04
17826/2020;1020.2020/0007616-4;Despacho de Indeferimento Comum;22/04/2021;GTEC;2023.08.04
17864/2020;1020.2020/0002008-8;Despacho de Indeferimento Comum;24/02/2023;GTEC;2023.08.04
17871/2020;1020.2020/0006074-8;Despacho de Indeferimento Comum;27/01/2023;GTEC;2023.08.04
17908/2020;1020.2020/0000321-3;Despacho de Indeferimento Comum;10/02/2021;GTEC;2023.08.04
17926/2020;1020.2020/0000320-5;Despacho de Deferimento Comum;28/05/2021;GTEC;2023.08.04
1794/2020;1020.2020/0002327-3;Despacho de Indeferimento Comum;27/04/2022;GTEC;2023.08.04
18016/2020;1020.2020/0004735-0;Despacho de Deferimento Comum;24/05/2023;GTEC;2023.08.04
18163/2020;1020.2020/0000432-5;Despacho de Deferimento Comum;16/07/2021;GTEC;2023.08.04
18234/2020;1020.2020/0000403-1;Despacho de Indeferimento Comum;22/09/2022;GTEC;2023.08.04
18238/2020;1020.2020/0000371-0;Despacho de Indeferimento Comum;10/02/2021;GTEC;2023.08.04
18313/2020;1020.2020/0001572-6;Despacho de Indeferimento Comum;01/09/2022;GTEC;2023.08.04
18358/2020;1020.2020/0001984-5;Despacho de Indeferimento Comum;09/12/2021;GTEC;2023.08.04
18618/2020;1020.2020/0001617-0;Despacho de Indeferimento Comum;06/04/2021;GTEC;2023.08.04
18633/2020;1020.2020/0000412-0;Despacho de Indeferimento Comum;08/09/2022;GTEC;2023.08.04
18743/2020;1020.2020/0002125-4;Despacho de Indeferimento Comum;29/10/2021;GTEC;2023.08.04
18811/2020;1020.2020/0000423-6;Despacho de Indeferimento Comum;12/11/2021;GTEC;2023.08.04
18844/2020;1020.2020/0000337-0;Despacho de Indeferimento Comum;19/08/2021;GTEC;2023.08.04
18872/2020;1020.2020/0005621-0;Despacho de Indeferimento Comum;03/03/2022;GTEC;2023.08.04
18903/2020;1020.2020/0000309-4;Despacho de Indeferimento Comum;19/04/2021;GTEC;2023.08.04
18993/2020;1020.2020/0001979-9;Despacho de Indeferimento Comum;12/04/2021;GTEC;2023.08.04
1908/2022;1020.2022/0001471-5;Despacho de Deferimento Comum;08/05/2023;GTEC;2023.08.04
19084/2020;1020.2020/0004346-0;Despacho de Deferimento Comum;25/05/2023;GTEC;2023.08.04
19107/2020;1020.2020/0001246-8;Despacho de Indeferimento Comum;01/06/2022;GTEC;2023.08.04
19151/2020;1020.2020/0001533-5;Despacho de Indeferimento Comum;22/07/2021;GTEC;2023.08.04
19159/2020;1020.2020/0000344-2;Despacho de Deferimento Comum;08/02/2021;GTEC;2023.08.04
19180/2020;1020.2020/0000634-4;Despacho de Deferimento Comum;03/03/2021;GTEC;2023.08.04
19272/2020;1020.2020/0000376-0;Despacho de Indeferimento Comum;15/04/2021;GTEC;2023.08.04
19281/2020;1020.2020/0000338-8;Despacho de Indeferimento Comum;07/03/2022;GTEC;2023.08.04
19286/2020;1020.2020/0002247-1;Despacho de Indeferimento Comum;31/05/2021;GTEC;2023.08.04
19385/2020;1020.2020/0000341-8;Despacho de Deferimento Comum;13/05/2022;GTEC;2023.08.04
19543/2021;1020.2021/0004624-0;Despacho de Indeferimento Comum;22/03/2023;GTEC;2023.08.04
19572/2020;1020.2020/0002437-7;Despacho de Indeferimento Comum;01/09/2021;GTEC;2023.08.04
19677/2020;1020.2020/0001953-5;Despacho de Indeferimento Comum;29/09/2022;GTEC;2023.08.04
19686/2020;1020.2020/0000377-9;Despacho de Deferimento Comum;21/12/2021;GTEC;2023.08.04
19733/2020;1020.2020/0000701-4;Despacho de Indeferimento Comum;19/03/2021;GTEC;2023.08.04
19746/2021;1020.2021/0004506-6;Despacho de Indeferimento Comum;03/11/2022;GTEC;2023.08.04
19752/2020;1020.2020/0002780-5;Despacho de Indeferimento Comum;27/05/2022;GTEC;2023.08.04
19759/2020;1020.2020/0000387-6;Despacho de Indeferimento Comum;02/09/2021;GTEC;2023.08.04
19781/2020;1020.2020/0000415-5;Despacho de Indeferimento Comum;03/11/2021;GTEC;2023.08.04
19785/2021;1020.2021/0008288-3;Despacho de Indeferimento Comum;03/05/2023;GTEC;2023.08.04
19803/2020;1020.2020/0004647-8;Despacho de Deferimento Comum;25/03/2022;GTEC;2023.08.04
19824/2021;1020.2021/0005257-7;Despacho de Deferimento Comum;03/07/2023;GTEC;2023.08.04
19939/2020;1020.2020/0000365-5;Despacho de Indeferimento Comum;08/10/2021;GTEC;2023.08.04
19951/2020;1020.2020/0001269-7;Despacho de Deferimento Comum;12/08/2021;GTEC;2023.08.04
19954/2020;1020.2020/0000721-9;Despacho de Deferimento Comum;22/08/2022;GTEC;2023.08.04
19989/2021;1020.2021/0004729-8;Despacho de Indeferimento Comum;07/07/2023;GTEC;2023.08.04
20011/2020;1020.2020/0001418-5;Despacho de Indeferimento Comum;30/07/2021;GTEC;2023.08.04
20022/2020;1020.2020/0001650-1;Despacho de Indeferimento Comum;10/03/2021;GTEC;2023.08.04
20039/2020;1020.2020/0000362-0;Despacho de Indeferimento Comum;28/04/2021;GTEC;2023.08.04
20071/2020;1020.2020/0000405-8;Despacho de Indeferimento Comum;04/11/2021;GTEC;2023.08.04
20086/2020;1020.2020/0000441-4;Despacho de Indeferimento Comum;07/06/2021;GTEC;2023.08.04
20111/2020;1020.2020/0002710-4;Despacho de Indeferimento Comum;12/05/2022;GTEC;2023.08.04
20188/2020;1020.2020/0005028-9;Despacho de Indeferimento Comum;05/08/2022;GTEC;2023.08.04
20189/2020;1020.2020/0000422-8;Despacho de Indeferimento Comum;19/05/2021;GTEC;2023.08.04
20237/2020;1020.2020/0000426-0;Despacho de Indeferimento Comum;04/02/2021;GTEC;2023.08.04
20267/2020;1020.2020/0005577-9;Despacho de Indeferimento Comum;02/02/2023;GTEC;2023.08.04
2028/2020;1020.2020/0000761-8;Despacho de Indeferimento Comum;19/10/2021;GTEC;2023.08.04
20328/2021;1020.2021/0004427-2;Despacho de Indeferimento Comum;17/05/2022;GTEC;2023.08.04
20341/2020;1020.2020/0000650-6;Despacho de Deferimento Comum;12/01/2022;GTEC;2023.08.04
20345/2020;1020.2020/0000696-4;Despacho de Deferimento Comum;13/05/2022;GTEC;2023.08.04
20378/2020;1020.2020/0000450-3;Despacho de Indeferimento Comum;12/04/2021;GTEC;2023.08.04
20387/2020;1020.2020/0000456-2;Despacho de Indeferimento Comum;18/11/2021;GTEC;2023.08.04
20392/2020;1020.2020/0000442-2;Despacho de Indeferimento Comum;17/06/2021;GTEC;2023.08.04
20416/2020;1020.2020/0000481-3;Despacho de Indeferimento Comum;15/04/2021;GTEC;2023.08.04
20421/2021;1020.2021/0005345-0;Despacho de Deferimento Comum;13/04/2023;GTEC;2023.08.04
20492/2020;1020.2020/0000581-0;Despacho de Deferimento Comum;23/02/2021;GTEC;2023.08.04
20509/2020;1020.2020/0000714-6;Despacho de Indeferimento Comum;17/04/2023;GTEC;2023.08.04
20527/2020;1020.2020/0004649-4;Despacho de Indeferimento Comum;19/09/2022;GTEC;2023.08.04
20543/2021;1020.2021/0005449-9;Despacho de Indeferimento Comum;06/04/2023;GTEC;2023.08.04
20570/2020;1020.2020/0005055-6;Despacho de Indeferimento Comum;15/03/2022;GTEC;2023.08.04
20593/2020;1020.2020/0007039-5;Despacho de Indeferimento Comum;01/06/2023;GTEC;2023.08.04
20911/2020;1020.2020/0002441-5;Despacho de Indeferimento Comum;03/11/2021;GTEC;2023.08.04
21067/2020;1020.2020/0000479-1;Despacho de Deferimento Comum;01/10/2021;GTEC;2023.08.04
21090/2020;1020.2020/0000997-1;Despacho de Deferimento Comum;09/10/2021;GTEC;2023.08.04
21181/2020;1020.2020/0001017-1;Despacho de Indeferimento Comum;26/11/2021;GTEC;2023.08.04
21230/2020;1020.2020/0001563-7;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
21255/2020;1020.2020/0003663-4;Despacho de Deferimento Comum;09/03/2021;GTEC;2023.08.04
21258/2020;1020.2020/0003490-9;Despacho de Indeferimento Comum;24/09/2021;GTEC;2023.08.04
21374/2020;1020.2020/0001934-9;Despacho de Indeferimento Comum;17/11/2022;GTEC;2023.08.04
21495/2020;1020.2020/0001020-1;Despacho de Indeferimento Comum;17/06/2021;GTEC;2023.08.04
2150/2020;1020.2020/0001241-7;Despacho de Indeferimento Comum;13/05/2022;GTEC;2023.08.04
21728/2020;1020.2020/0004734-2;Despacho de Indeferimento Comum;01/06/2023;GTEC;2023.08.04
21734/2020;1020.2020/0000585-2;Despacho de Indeferimento Comum;18/06/2021;GTEC;2023.08.04
21813/2020;1020.2020/0000563-1;Despacho de Deferimento Comum;12/11/2021;GTEC;2023.08.04
21851/2020;1020.2020/0000583-6;Despacho de Indeferimento Comum;23/04/2021;GTEC;2023.08.04
21943/2020;1020.2020/0012482-7;Despacho de Deferimento Comum;23/12/2022;GTEC;2023.08.04
21954/2020;1020.2020/0000637-9;Despacho de Indeferimento Comum;26/11/2021;GTEC;2023.08.04
21957/2020;1020.2020/0013340-0;Despacho de Deferimento Comum;27/02/2023;GTEC;2023.08.04
21958/2020;1020.2020/0000485-6;Despacho de Indeferimento Comum;29/07/2021;GTEC;2023.08.04
21971/2020;1020.2020/0001892-0;Despacho de Deferimento Comum;08/03/2023;GTEC;2023.08.04
21986/2020;1020.2020/0000973-4;Despacho de Indeferimento Comum;22/07/2021;GTEC;2023.08.04
21993/2020;1020.2020/0000646-8;Despacho de Indeferimento Comum;22/09/2021;GTEC;2023.08.04
22004/2020;1020.2020/0001194-1;Despacho de Deferimento Comum;01/04/2022;GTEC;2023.08.04
22041/2020;1020.2020/0000572-0;Despacho de Indeferimento Comum;04/10/2022;GTEC;2023.08.04
22061/2021;1020.2021/0005069-8;Despacho de Deferimento Comum;27/12/2022;GTEC;2023.08.04
22083/2020;1020.2020/0001914-4;Despacho de Deferimento Comum;24/06/2022;GTEC;2023.08.04
22110/2020;1020.2020/0001457-6;Despacho de Indeferimento Comum;20/04/2021;GTEC;2023.08.04
22118/2020;1020.2020/0000655-7;Despacho de Deferimento Comum;12/03/2021;GTEC;2023.08.04
22186/2020;1020.2020/0000972-6;Despacho de Deferimento Comum;25/05/2021;GTEC;2023.08.04
22316/2020;1020.2020/0005480-2;Despacho de Indeferimento Comum;04/11/2021;GTEC;2023.08.04
22367/2020;1020.2020/0000700-6;Despacho de Indeferimento Comum;27/09/2021;GTEC;2023.08.04
22385/2020;1020.2020/0001911-0;Despacho de Indeferimento Comum;23/06/2023;GTEC;2023.08.04
22394/2020;1020.2020/0001903-9;Despacho de Deferimento Comum;05/09/2022;GTEC;2023.08.04
22406/2020;1020.2020/0000571-2;Despacho de Indeferimento Comum;17/11/2021;GTEC;2023.08.04
22413/2020;1020.2020/0013966-2;Despacho de Deferimento Comum;13/06/2023;GTEC;2023.08.04
22414/2020;1020.2020/0000501-1;Despacho de Indeferimento Comum;11/08/2022;GTEC;2023.08.04
22526/2020;1020.2020/0001978-0;Despacho de Indeferimento Comum;10/09/2021;GTEC;2023.08.04
22556/2020;1020.2020/0000488-0;Despacho de Deferimento Comum;05/05/2021;GTEC;2023.08.04
22608/2020;1020.2020/0001238-7;Despacho de Indeferimento Comum;02/07/2021;GTEC;2023.08.04
22609/2020;1020.2020/0000600-0;Despacho de Indeferimento Comum;29/04/2022;GTEC;2023.08.04
22645/2020;1020.2020/0000645-0;Despacho de Indeferimento Comum;29/04/2021;GTEC;2023.08.04
22646/2020;1020.2020/0000577-1;Despacho de Deferimento Comum;23/03/2021;GTEC;2023.08.04
22733/2020;1020.2020/0000576-3;Despacho de Deferimento Comum;12/01/2021;GTEC;2023.08.04
22790/2020;1020.2020/0001222-0;Despacho de Deferimento Comum;30/06/2021;GTEC;2023.08.04
22812/2020;1020.2020/0000724-3;Despacho de Indeferimento Comum;19/05/2022;GTEC;2023.08.04
23010/2020;1020.2020/0000967-0;Despacho de Deferimento Comum;18/01/2022;GTEC;2023.08.04
23014/2020;1020.2020/0004785-7;Despacho de Indeferimento Comum;10/12/2021;GTEC;2023.08.04
23061/2020;1020.2020/0002575-6;Despacho de Indeferimento Comum;03/06/2022;GTEC;2023.08.04
23157/2020;1020.2020/0000649-2;Despacho de Deferimento Comum;19/01/2021;GTEC;2023.08.04
23189/2020;1020.2020/0000657-3;Despacho de Indeferimento Comum;27/09/2021;GTEC;2023.08.04
23220/2020;1020.2020/0002574-8;Despacho de Deferimento Comum;18/05/2023;GTEC;2023.08.04
23251/2020;1020.2020/0000651-4;Despacho de Indeferimento Comum;05/03/2021;GTEC;2023.08.04
23267/2020;1020.2020/0003123-3;Despacho de Indeferimento Comum;16/09/2021;GTEC;2023.08.04
23293/2020;1020.2020/0000663-8;Despacho de Indeferimento Comum;28/04/2021;GTEC;2023.08.04
23395/2020;1020.2020/0001800-8;Despacho de Indeferimento Comum;30/09/2022;GTEC;2023.08.04
23416/2020;1020.2020/0002573-0;Despacho de Indeferimento Comum;28/05/2021;GTEC;2023.08.04
23432/2020;1020.2020/0000647-6;Despacho de Indeferimento Comum;01/02/2021;GTEC;2023.08.04
23449/2020;1020.2020/0000959-9;Despacho de Indeferimento Comum;19/05/2021;GTEC;2023.08.04
23488/2020;1020.2020/0001881-4;Despacho de Deferimento Comum;15/04/2021;GTEC;2023.08.04
23554/2020;1020.2020/0000656-5;Despacho de Indeferimento Comum;26/04/2021;GTEC;2023.08.04
2356/2020;6068.2020/0000004-0;Despacho de Indeferimento Comum;15/09/2021;GTEC;2023.08.04
2358/2021;1020.2021/0000739-3;Despacho de Deferimento Comum;07/04/2022;GTEC;2023.08.04
23642/2020;1020.2020/0000694-8;Despacho de Indeferimento Comum;03/06/2021;GTEC;2023.08.04
23646/2020;1020.2020/0000978-5;Despacho de Deferimento Comum;01/02/2023;GTEC;2023.08.04
23654/2020;1020.2020/0001034-1;Despacho de Indeferimento Comum;11/05/2022;GTEC;2023.08.04
23742/2020;1020.2020/0000661-1;Despacho de Indeferimento Comum;23/06/2021;GTEC;2023.08.04
23771/2021;1020.2021/0006353-6;Despacho de Indeferimento Comum;13/06/2023;GTEC;2023.08.04
23772/2020;1020.2020/0011577-1;Despacho de Deferimento Comum;15/04/2023;GTEC;2023.08.04
23784/2021;1020.2021/0006328-5;Despacho de Deferimento Comum;17/06/2022;GTEC;2023.08.04
23799/2020;1020.2020/0000666-2;Despacho de Deferimento Comum;24/05/2022;GTEC;2023.08.04
23811/2020;1020.2020/0000699-9;Despacho de Indeferimento Comum;06/05/2021;GTEC;2023.08.04
23824/2020;1020.2020/0003054-7;Despacho de Deferimento Comum;07/07/2023;GTEC;2023.08.04
23882/2020;1020.2020/0000608-5;Despacho de Indeferimento Comum;01/09/2021;GTEC;2023.08.04
23913/2020;1020.2020/0000702-2;Despacho de Deferimento Comum;23/03/2021;GTEC;2023.08.04
23914/2020;1020.2020/0002421-0;Despacho de Indeferimento Comum;20/04/2021;GTEC;2023.08.04
23923/2020;1020.2020/0001240-9;Despacho de Indeferimento Comum;06/07/2021;GTEC;2023.08.04
23958/2020;1020.2020/0001007-4;Despacho de Indeferimento Comum;19/10/2022;GTEC;2023.08.04
24066/2020;1020.2020/0004658-3;Despacho de Deferimento Comum;26/06/2023;GTEC;2023.08.04
24070/2020;1020.2020/0000737-5;Despacho de Deferimento Comum;24/11/2021;GTEC;2023.08.04
24092/2020;1020.2020/0000692-1;Despacho de Indeferimento Comum;20/04/2021;GTEC;2023.08.04
24192/2020;1020.2020/0001345-6;Despacho de Indeferimento Comum;22/07/2021;GTEC;2023.08.04
24196/2020;1020.2020/0000968-8;Despacho de Indeferimento Comum;21/07/2021;GTEC;2023.08.04
24204/2020;1020.2020/0000460-0;Despacho de Indeferimento Comum;22/12/2021;GTEC;2023.08.04
24340/2020;1020.2020/0002581-0;Despacho de Indeferimento Comum;14/09/2022;GTEC;2023.08.04
24341/2020;1020.2020/0000685-9;Despacho de Indeferimento Comum;10/03/2021;GTEC;2023.08.04
24430/2020;1020.2020/0001256-5;Despacho de Indeferimento Comum;02/09/2021;GTEC;2023.08.04
24448/2020;1020.2020/0000712-0;Despacho de Indeferimento Comum;22/10/2021;GTEC;2023.08.04
24471/2020;1020.2020/0000658-1;Despacho de Indeferimento Comum;16/12/2021;GTEC;2023.08.04
245/2021;1020.2021/0001830-1;Despacho de Indeferimento Comum;25/08/2022;GTEC;2023.08.04
24508/2020;1020.2020/0001189-5;Despacho de Indeferimento Comum;15/09/2021;GTEC;2023.08.04
24517/2020;1020.2020/0001021-0;Despacho de Deferimento Comum;17/06/2021;GTEC;2023.08.04
24526/2020;1020.2020/0001019-8;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
24529/2020;1020.2020/0001018-0;Despacho de Indeferimento Comum;30/07/2021;GTEC;2023.08.04
24584/2020;1020.2020/0002607-8;Despacho de Indeferimento Comum;28/11/2022;GTEC;2023.08.04
24812/2021;1020.2021/0006665-9;Despacho de Deferimento Comum;16/07/2021;GTEC;2023.08.04
24908/2020;1020.2020/0001926-8;Despacho de Indeferimento Comum;23/09/2021;GTEC;2023.08.04
24990/2020;1020.2020/0001315-4;Despacho de Indeferimento Comum;26/11/2021;GTEC;2023.08.04
25016/2020;1020.2020/0001925-0;Despacho de Deferimento Comum;26/03/2021;GTEC;2023.08.04
25138/2020;1020.2020/0000963-7;Despacho de Indeferimento Comum;16/07/2021;GTEC;2023.08.04
25153/2020;1020.2020/0004492-0;Despacho de Indeferimento Comum;01/07/2021;GTEC;2023.08.04
25162/2020;1020.2020/0004479-3;Despacho de Indeferimento Comum;12/05/2021;GTEC;2023.08.04
25178/2020;1020.2020/0001947-0;Despacho de Indeferimento Comum;15/04/2021;GTEC;2023.08.04
25203/2020;1020.2020/0001577-7;Despacho de Deferimento Comum;18/02/2021;GTEC;2023.08.04
25219/2020;1020.2021/0004104-4;Despacho de Indeferimento Comum;24/11/2022;GTEC;2023.08.04
2524/2022;1020.2022/0001405-7;Despacho de Indeferimento Comum;27/07/2023;GTEC;2023.08.04
25283/2020;1020.2020/0003674-0;Despacho de Indeferimento Comum;16/05/2022;GTEC;2023.08.04
25321/2020;1020.2020/0000980-7;Despacho de Indeferimento Comum;29/10/2021;GTEC;2023.08.04
25322/2020;1020.2020/0000705-7;Despacho de Indeferimento Comum;01/09/2021;GTEC;2023.08.04
25404/2020;1020.2020/0000850-9;Despacho de Deferimento Comum;19/08/2021;GTEC;2023.08.04
25443/2020;1020.2020/0002678-7;Despacho de Indeferimento Comum;14/02/2022;GTEC;2023.08.04
25557/2020;1020.2020/0016046-7;Despacho de Indeferimento Comum;12/06/2023;GTEC;2023.08.04
25624/2020;1020.2020/0002424-5;Despacho de Deferimento Comum;19/07/2023;GTEC;2023.08.04
257/2022;1020.2022/0001904-0;Despacho de Indeferimento Comum;14/07/2023;GTEC;2023.08.04
25712/2020;1020.2020/0001510-6;Despacho de Indeferimento Comum;22/07/2021;GTEC;2023.08.04
25753/2020;1020.2020/0001264-6;Despacho de Indeferimento Comum;02/07/2021;GTEC;2023.08.04
25808/2020;1020.2020/0001937-3;Despacho de Indeferimento Comum;01/09/2021;GTEC;2023.08.04
2587/2020;1020.2020/0002003-7;Despacho de Indeferimento Comum;27/01/2023;GTEC;2023.08.04
25898/2020;1020.2020/0005614-7;Despacho de Indeferimento Comum;30/09/2022;GTEC;2023.08.04
26139/2020;1020.2020/0003137-3;Despacho de Indeferimento Comum;08/09/2021;GTEC;2023.08.04
26181/2020;1020.2020/0001003-1;Despacho de Indeferimento Comum;08/09/2021;GTEC;2023.08.04
26208/2020;1020.2020/0001546-7;Despacho de Indeferimento Comum;22/09/2022;GTEC;2023.08.04
2621/2021;1020.2021/0006902-0;Despacho de Indeferimento Comum;23/02/2023;GTEC;2023.08.04
26261/2020;1020.2020/0001599-8;Despacho de Indeferimento Comum;12/04/2021;GTEC;2023.08.04
26263/2020;1020.2020/0001938-1;Despacho de Deferimento Comum;29/03/2023;GTEC;2023.08.04
26322/2020;1020.2020/0001000-7;Despacho de Indeferimento Comum;24/05/2021;GTEC;2023.08.04
26366/2020;1020.2020/0000841-0;Despacho de Indeferimento Comum;17/09/2021;GTEC;2023.08.04
26437/2020;1020.2020/0003317-1;Despacho de Indeferimento Comum;10/10/2022;GTEC;2023.08.04
26478/2020;1020.2020/0004241-3;Despacho de Indeferimento Comum;01/12/2021;GTEC;2023.08.04
26528/2020;1020.2020/0005381-4;Despacho de Deferimento Comum;31/03/2022;GTEC;2023.08.04
26560/2020;1020.2020/0000957-2;Despacho de Indeferimento Comum;12/02/2021;GTEC;2023.08.04
26593/2020;1020.2020/0000969-6;Despacho de Indeferimento Comum;06/05/2021;GTEC;2023.08.04
26641/2020;1020.2020/0001258-1;Despacho de Indeferimento Comum;12/02/2021;GTEC;2023.08.04
26774/2020;1020.2020/0001188-7;Despacho de Deferimento Comum;03/08/2022;GTEC;2023.08.04
26895/2020;1020.2020/0001187-9;Despacho de Deferimento Comum;08/09/2022;GTEC;2023.08.04
26922/2020;1020.2020/0004542-0;Despacho de Indeferimento Comum;18/05/2023;GTEC;2023.08.04
26938/2021;1020.2021/0007476-7;Despacho de Deferimento Comum;08/04/2022;GTEC;2023.08.04
26996/2020;1020.2020/0001270-0;Despacho de Indeferimento Comum;18/08/2022;GTEC;2023.08.04
27076/2020;1020.2020/0001541-6;Despacho de Indeferimento Comum;16/03/2021;GTEC;2023.08.04
27153/2020;1020.2020/0003061-0;Despacho de Indeferimento Comum;06/03/2023;GTEC;2023.08.04
27176/2020;1020.2020/0001262-0;Despacho de Indeferimento Comum;12/03/2021;GTEC;2023.08.04
27284/2020;1020.2020/0001538-6;Despacho de Indeferimento Comum;29/06/2023;GTEC;2023.08.04
27309/2020;1020.2020/0001002-3;Despacho de Deferimento Comum;02/02/2021;GTEC;2023.08.04
