n_processo;assunto;deferido;data_despacho;coord_despacho;situacao;n_protocolo;data_extracao
2017-0.102.412-4;Alvará de Licença para Residências Unifamiliares;Sim;24/04/2018 00:00;GTEL;Deferido - Encerrado;1551-18;2023.08.04
2016-0.209.443-4;Alvará de Licença para Residências Unifamiliares;Sim;25/04/2018 00:00;GTEL;Deferido - Encerrado;26947-17;2023.08.04
2017-0.107.069-0;Alvará de Licença para Residências Unifamiliares;Sim;25/04/2018 00:00;GTEL;Deferido - Encerrado;1687-18;2023.08.04
2016-0.262.764-5;Alvará de Licença para Residências Unifamiliares;Sim;25/04/2018 00:00;GTEL;Deferido - Encerrado;15311-17;2023.08.04
2016-0.180.386-5;Alvará de Licença para Residências Unifamiliares;Sim;25/04/2018 00:00;GTEL;Deferido - Encerrado;20559-17;2023.08.04
2016-0.260.602-8;Alvará de Licença para Residências Unifamiliares;Sim;25/04/2018 00:00;GTEL;Deferido - Encerrado;18496-17;2023.08.04
2016-0.228.707-0;Alvará de Licença para Residências Unifamiliares;Sim;25/04/2018 00:00;GTEL;Deferido - Encerrado;21112-17;2023.08.04
2017-0.120.924-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;26/04/2018 00:00;GTEL;Deferido - Encerrado;38189-17;2023.08.04
2016-0.233.872-4;Alvará de Licença para Residências Unifamiliares;Sim;27/04/2018 00:00;GTEL;Deferido - Encerrado;34330-16;2023.08.04
2017-0.108.760-6;Alvará de Licença para Residências Unifamiliares;Sim;27/04/2018 00:00;GTEL;Deferido - Encerrado;19355-17;2023.08.04
2017-0.115.552-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;27/04/2018 00:00;GTEL;Deferido - Encerrado;21091-17;2023.08.04
2016-0.183.679-8;Alvará de Licença para Residências Unifamiliares;Sim;27/04/2018 00:00;GTEL;Deferido - Encerrado;23745-16;2023.08.04
2017-0.067.432-0;Alvará de Licença para Residências Unifamiliares;Sim;28/04/2018 00:00;GTEL;Deferido - Encerrado;6840-17;2023.08.04
2017-0.072.427-0;Alvará de Licença para Residências Unifamiliares;Sim;28/04/2018 00:00;GTEL;Deferido - Encerrado;37303-17;2023.08.04
2017-0.062.495-0;Alvará de Licença para Residências Unifamiliares;Sim;28/04/2018 00:00;GTEL;Deferido - Encerrado;9653-17;2023.08.04
2017-0.118.088-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;01/05/2018 00:00;GTEL;Deferido - Encerrado;21718-17;2023.08.04
2017-0.174.032-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;01/05/2018 00:00;GTEL;Deferido - Encerrado;32575-17;2023.08.04
2017-0.103.182-1;Alvará de Licença para Residências Unifamiliares;Sim;03/05/2018 00:00;GTEL;Deferido - Encerrado;34316-17;2023.08.04
2017-0.121.709-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;04/05/2018 00:00;GTEL;Deferido - Encerrado;21923-17;2023.08.04
2017-0.057.255-1;Alvará de Licença para Residências Unifamiliares;Sim;05/05/2018 00:00;GTEL;Deferido - Encerrado;8988-17;2023.08.04
2016-0.227.629-0;Alvará de Licença para Residências Unifamiliares;Sim;08/05/2018 00:00;GTEL;Deferido - Encerrado;20405-17;2023.08.04
2017-0.115.248-3;Alvará de Licença para Residências Unifamiliares;Sim;08/05/2018 00:00;GTEL;Deferido - Encerrado;346-18;2023.08.04
2016-0.236.079-7;Alvará de Licença para Residências Unifamiliares;Sim;08/05/2018 00:00;GTEL;Deferido - Encerrado;34290-16;2023.08.04
2017-0.125.673-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;08/05/2018 00:00;GTEL;Deferido - Encerrado;23240-17;2023.08.04
2016-0.237.309-0;Alvará de Licença para Residências Unifamiliares;Sim;08/05/2018 00:00;GTEL;Deferido - Encerrado;1043-18;2023.08.04
2016-0.215.611-1;Alvará de Licença para Residências Unifamiliares;Sim;08/05/2018 00:00;GTEL;Deferido - Encerrado;23456-17;2023.08.04
2017-0.170.005-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;10/05/2018 00:00;GTEL;Deferido - Encerrado;33580-17;2023.08.04
2018-0.028.998-3;Alvará de Licença para Residências Unifamiliares;Sim;10/05/2018 00:00;GTEL;Deferido - Encerrado;8196-18;2023.08.04
2017-0.083.864-0;Alvará de Licença para Residências Unifamiliares;Sim;11/05/2018 00:00;GTEL;Deferido - Encerrado;13461-17;2023.08.04
2016-0.072.574-7;Alvará de Licença para Residências Unifamiliares;Sim;05/07/2017 00:00;GTEL;Deferido - Encerrado;40532-16;2023.08.04
2016-0.191.017-3;Alvará de Licença para Residências Unifamiliares;Sim;05/07/2017 00:00;GTEL;Deferido - Encerrado;1081-17;2023.08.04
2016-0.213.143-7;Alvará de Licença para Residências Unifamiliares;Sim;05/07/2017 00:00;GTEL;Deferido - Encerrado;30940-16;2023.08.04
2016-0.145.579-4;Alvará de Licença para Residências Unifamiliares;Sim;06/07/2017 00:00;GTEL;Deferido - Encerrado;30945-16;2023.08.04
2016-0.273.431-0;Alvará de Licença para Residências Unifamiliares;Sim;06/07/2017 00:00;GTEL;Deferido - Encerrado;5581-17;2023.08.04
2016-0.166.957-3;Alvará de Licença para Residências Unifamiliares;Sim;06/07/2017 00:00;GTEL;Deferido - Encerrado;41502-16;2023.08.04
2016-0.179.433-5;Alvará de Licença para Residências Unifamiliares;Sim;06/07/2017 00:00;GTEL;Deferido - Encerrado;41012-16;2023.08.04
2017-0.096.426-3;Alvará de Licença para Residências Unifamiliares;Sim;06/07/2017 00:00;GTEL;Deferido - Encerrado;16843-17;2023.08.04
2016-0.276.919-9;Alvará de Licença para Residências Unifamiliares;Sim;06/07/2017 00:00;GTEL;Deferido - Encerrado;3211-17;2023.08.04
2016-0.176.805-9;Alvará de Licença para Residências Unifamiliares;Sim;07/07/2017 00:00;GTEL;Deferido - Encerrado;39802-16;2023.08.04
2017-0.096.422-0;Alvará de Licença para Residências Unifamiliares;Sim;07/07/2017 00:00;GTEL;Deferido - Encerrado;16677-17;2023.08.04
2016-0.153.198-9;Alvará de Licença para Residências Unifamiliares;Sim;08/07/2017 00:00;GTEL;Deferido - Encerrado;2005-17;2023.08.04
2015-0.324.227-3;Alvará de Licença para Residências Unifamiliares;Sim;11/07/2017 00:00;GTEL;Deferido - Encerrado;25690-16;2023.08.04
2016-0.170.145-0;Alvará de Licença para Residências Unifamiliares;Sim;11/07/2017 00:00;GTEL;Deferido - Encerrado;6376-17;2023.08.04
2016-0.190.989-2;Alvará de Licença para Residências Unifamiliares;Sim;12/07/2017 00:00;GTEL;Deferido - Encerrado;24901-16;2023.08.04
2015-0.337.217-7;Alvará de Licença para Residências Unifamiliares;Sim;12/07/2017 00:00;GTEL;Deferido - Encerrado;3821-16;2023.08.04
2016-0.209.465-5;Alvará de Licença para Residências Unifamiliares;Sim;13/07/2017 00:00;GTEL;Deferido - Encerrado;8429-17;2023.08.04
2016-0.176.800-8;Alvará de Licença para Residências Unifamiliares;Sim;13/07/2017 00:00;GTEL;Deferido - Encerrado;32766-16;2023.08.04
2016-0.148.735-1;Alvará de Licença para Residências Unifamiliares;Sim;13/07/2017 00:00;GTEL;Deferido - Encerrado;10732-17;2023.08.04
2016-0.265.737-4;Alvará de Licença para Residências Unifamiliares;Sim;14/07/2017 00:00;GTEL;Deferido - Encerrado;39366-16;2023.08.04
2016-0.156.440-2;Alvará de Licença para Residências Unifamiliares;Sim;14/07/2017 00:00;GTEL;Deferido - Encerrado;10894-17;2023.08.04
2016-0.180.385-7;Alvará de Licença para Residências Unifamiliares;Sim;14/07/2017 00:00;GTEL;Deferido - Encerrado;40936-16;2023.08.04
2016-0.220.104-4;Alvará de Licença para Residências Unifamiliares;Sim;15/07/2017 00:00;GTEL;Deferido - Encerrado;41546-16;2023.08.04
2017-0.068.849-5;Alvará de Licença para Residências Unifamiliares;Sim;15/07/2017 00:00;GTEL;Deferido - Encerrado;11052-17;2023.08.04
2016-0.260.601-0;Alvará de Licença para Residências Unifamiliares;Sim;15/07/2017 00:00;GTEL;Deferido - Encerrado;109-17;2023.08.04
2016-0.279.115-1;Alvará de Licença para Residências Unifamiliares;Sim;15/07/2017 00:00;GTEL;Deferido - Encerrado;2418-17;2023.08.04
2017-0.033.744-7;Alvará de Licença para Residências Unifamiliares;Sim;15/07/2017 00:00;GTEL;Deferido - Encerrado;19775-17;2023.08.04
2017-0.026.191-2;Alvará de Licença para Residências Unifamiliares;Sim;15/07/2017 00:00;GTEL;Deferido - Encerrado;7516-17;2023.08.04
2017-0.042.730-6;Alvará de Licença para Residências Unifamiliares;Sim;18/07/2017 00:00;GTEL;Deferido - Encerrado;15407-17;2023.08.04
2016-0.265.753-6;Alvará de Licença para Residências Unifamiliares;Sim;21/07/2017 00:00;GTEL;Deferido - Encerrado;39057-16;2023.08.04
2016-0.272.781-0;Alvará de Licença para Residências Unifamiliares;Sim;22/07/2017 00:00;GTEL;Deferido - Encerrado;40842-16;2023.08.04
2017-0.039.498-0;Alvará de Licença para Residências Unifamiliares;Sim;22/07/2017 00:00;GTEL;Deferido - Encerrado;5379-17;2023.08.04
2017-0.037.590-0;Alvará de Licença para Residências Unifamiliares;Sim;22/07/2017 00:00;GTEL;Deferido - Encerrado;5587-17;2023.08.04
2017-0.067.430-3;Alvará de Licença para Residências Unifamiliares;Sim;25/07/2017 00:00;GTEL;Deferido - Encerrado;8622-17;2023.08.04
2016-0.164.661-1;Alvará de Licença para Residências Unifamiliares;Sim;25/07/2017 00:00;GTEL;Deferido - Encerrado;22637-16;2023.08.04
2017-0.054.230-0;Alvará de Licença para Residências Unifamiliares;Sim;29/07/2017 00:00;GTEL;Deferido - Encerrado;8739-17;2023.08.04
2016-0.258.277-3;Alvará de Licença para Residências Unifamiliares;Sim;02/08/2017 00:00;GTEL;Deferido - Encerrado;34803-16;2023.08.04
2016-0.215.628-6;Alvará de Licença para Residências Unifamiliares;Sim;08/08/2017 00:00;GTEL;Deferido - Encerrado;9840-17;2023.08.04
2020-0.001.859-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;17/06/2020 00:00;GTEL;Deferido - Encerrado;37892-19;2023.08.04
2019-0.038.807-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;19/06/2020 00:00;GTEL;Deferido - Encerrado;24783-19;2023.08.04
2018-0.111.510-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;19/06/2020 00:00;GTEL;Deferido - Encerrado;3420-19;2023.08.04
2016-0.150.788-3;Alvará de Licença para Residências Unifamiliares;Sim;01/07/2020 00:00;GTEL;Deferido - Encerrado;35751-17;2023.08.04
2019-0.016.903-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;03/07/2020 00:00;GTEL;Deferido - Encerrado;2620-20;2023.08.04
2017-0.106.289-1;Alvará de Licença para Residências Unifamiliares;Sim;03/07/2020 00:00;GTEL;Deferido - Encerrado;21034-18;2023.08.04
2018-0.081.042-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;03/07/2020 00:00;GTEL;Deferido - Encerrado;23105-19;2023.08.04
2017-0.168.095-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;03/07/2020 00:00;GTEL;Deferido - Encerrado;32759-18;2023.08.04
2015-0.100.698-0;Alvará de Licença para Residências Unifamiliares;Sim;03/07/2020 00:00;GTEL;Deferido - Encerrado;24504-18;2023.08.04
2016-0.271.372-0;Alvará de Licença para Residências Unifamiliares;Sim;03/07/2020 00:00;GTEL;Deferido - Encerrado;23917-17;2023.08.04
2016-0.087.846-2;Alvará de Licença para Residências Unifamiliares;Sim;03/07/2020 00:00;GTEL;Deferido - Encerrado;24877-18;2023.08.04
2019-0.031.317-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/07/2020 00:00;GTEL;Deferido - Encerrado;11869-19;2023.08.04
2019-0.040.539-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/07/2020 00:00;GTEL;Deferido - Encerrado;27553-19;2023.08.04
2016-0.232.784-6;Alvará de Licença para Residências Unifamiliares;Sim;08/07/2020 00:00;GTEL;Deferido - Encerrado;29554-18;2023.08.04
2019-0.044.691-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;09/07/2020 00:00;GTEL;Deferido - Encerrado;35287-19;2023.08.04
2019-0.044.479-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;11/07/2020 00:00;GTEL;Deferido - Encerrado;35333-19;2023.08.04
2019-0.043.113-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;11/07/2020 00:00;GTEL;Deferido - Encerrado;32515-19;2023.08.04
2019-0.011.181-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;14/07/2020 00:00;GTEL;Deferido - Encerrado;3251-19;2023.08.04
2019-0.046.049-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;16/07/2020 00:00;GTEL;Deferido - Encerrado;38580-19;2023.08.04
2019-0.045.953-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;16/07/2020 00:00;GTEL;Deferido - Encerrado;38329-19;2023.08.04
2015-0.275.113-1;Alvará de Licença para Residências Unifamiliares;Sim;17/07/2020 00:00;GTEL;Deferido - Encerrado;40064-16;2023.08.04
2019-0.038.233-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;17/07/2020 00:00;GTEL;Deferido - Encerrado;23610-19;2023.08.04
2019-0.043.642-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;21/07/2020 00:00;GTEL;Deferido - Encerrado;32570-19;2023.08.04
2019-0.041.337-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;21/07/2020 00:00;GTEL;Deferido - Encerrado;28821-19;2023.08.04
2020-0.001.671-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;21/07/2020 00:00;GTEL;Deferido - Encerrado;3191-20;2023.08.04
2019-0.046.451-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;24/07/2020 00:00;GTEL;Deferido - Encerrado;39431-19;2023.08.04
2019-0.038.409-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;24/07/2020 00:00;GTEL;Deferido - Encerrado;23973-19;2023.08.04
2019-0.029.461-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;25/07/2020 00:00;GTEL;Deferido - Encerrado;12690-19;2023.08.04
2019-0.045.032-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;25/07/2020 00:00;GTEL;Deferido - Encerrado;36608-19;2023.08.04
2019-0.029.406-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;25/07/2020 00:00;GTEL;Deferido - Encerrado;12157-19;2023.08.04
2019-0.047.274-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;28/07/2020 00:00;GTEL;Deferido - Encerrado;40969-19;2023.08.04
2019-0.045.620-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;28/07/2020 00:00;GTEL;Deferido - Encerrado;37822-19;2023.08.04
2019-0.045.617-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;28/07/2020 00:00;GTEL;Deferido - Encerrado;37592-19;2023.08.04
2019-0.043.674-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;28/07/2020 00:00;GTEL;Deferido - Encerrado;33168-19;2023.08.04
2019-0.038.942-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;29/07/2020 00:00;GTEL;Deferido - Encerrado;24731-19;2023.08.04
2019-0.046.050-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;30/07/2020 00:00;GTEL;Deferido - Encerrado;38581-19;2023.08.04
2019-0.038.355-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;31/07/2020 00:00;GTEL;Deferido - Encerrado;23524-19;2023.08.04
2018-0.115.971-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;31/07/2020 00:00;GTEL;Deferido - Encerrado;36172-18;2023.08.04
2018-0.061.104-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;31/07/2020 00:00;GTEL;Deferido - Encerrado;18248-18;2023.08.04
2019-0.016.890-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;31/07/2020 00:00;GTEL;Deferido - Encerrado;6013-19;2023.08.04
2019-0.018.827-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;31/07/2020 00:00;GTEL;Deferido - Encerrado;7261-19;2023.08.04
2019-0.044.163-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;04/08/2020 00:00;GTEL;Deferido - Encerrado;34817-19;2023.08.04
2019-0.044.072-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;04/08/2020 00:00;GTEL;Deferido - Encerrado;34441-19;2023.08.04
2019-0.040.524-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;04/08/2020 00:00;GTEL;Deferido - Encerrado;26016-19;2023.08.04
2019-0.046.662-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;04/08/2020 00:00;GTEL;Deferido - Encerrado;39949-19;2023.08.04
2019-0.047.196-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;04/08/2020 00:00;GTEL;Deferido - Encerrado;40592-19;2023.08.04
2019-0.047.291-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;04/08/2020 00:00;GTEL;Deferido - Encerrado;41228-19;2023.08.04
2019-0.041.356-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;04/08/2020 00:00;GTEL;Deferido - Encerrado;29165-19;2023.08.04
2017-0.179.875-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;06/08/2020 00:00;GTEL;Deferido - Encerrado;9521-18;2023.08.04
2019-0.043.317-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;06/08/2020 00:00;GTEL;Deferido - Encerrado;32029-19;2023.08.04
2019-0.045.534-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;06/08/2020 00:00;GTEL;Deferido - Encerrado;37530-19;2023.08.04
2019-0.045.950-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;06/08/2020 00:00;GTEL;Deferido - Encerrado;38273-19;2023.08.04
2019-0.046.974-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;07/08/2020 00:00;GTEL;Deferido - Encerrado;40460-19;2023.08.04
2019-0.036.158-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;11/08/2020 00:00;GTEL;Deferido - Encerrado;19882-19;2023.08.04
2019-0.047.152-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;11/08/2020 00:00;GTEL;Deferido - Encerrado;40927-19;2023.08.04
2019-0.025.465-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;12/08/2020 00:00;GTEL;Deferido - Encerrado;19462-19;2023.08.04
2019-0.039.460-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;14/08/2020 00:00;GTEL;Deferido - Encerrado;24553-19;2023.08.04
2019-0.038.187-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;14/08/2020 00:00;GTEL;Deferido - Encerrado;23080-19;2023.08.04
2020-0.006.347-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/08/2020 00:00;GTEL;Deferido - Encerrado;15330-20;2023.08.04
2019-0.037.568-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/08/2020 00:00;GTEL;Deferido - Encerrado;22387-19;2023.08.04
2020-0.006.282-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/08/2020 00:00;GTEL;Deferido - Encerrado;15125-20;2023.08.04
2020-0.006.125-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/08/2020 00:00;GTEL;Deferido - Encerrado;14734-20;2023.08.04
2020-0.000.824-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;15/08/2020 00:00;GTEL;Deferido - Encerrado;1164-20;2023.08.04
2020-0.006.194-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Sim;20/08/2020 00:00;GTEL;Deferido - Encerrado;14957-20;2023.08.04
2015-0.310.715-5;Alvará de Licença para Residências Unifamiliares;Sim;24/12/2016 00:00;GTEL;Deferido - Encerrado;18829-16;2023.08.04
2016-0.138.394-7;Alvará de Licença para Residências Unifamiliares;Sim;27/12/2016 00:00;GTEL;Deferido - Encerrado;16882-16;2023.08.04
2016-0.232.804-4;Alvará de Licença para Residências Unifamiliares;Sim;27/12/2016 00:00;GTEL;Deferido - Encerrado;33474-16;2023.08.04
2016-0.087.897-7;Alvará de Licença para Residências Unifamiliares;Sim;27/12/2016 00:00;GTEL;Deferido - Encerrado;4789-16;2023.08.04
