n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
20188/2020;1020.2020/0005028-9;Despacho de Indeferimento Comum;05/08/2022;GTEC;2024.06.03
20189/2020;1020.2020/0000422-8;Despacho de Indeferimento Comum;19/05/2021;GTEC;2024.06.03
20237/2020;1020.2020/0000426-0;Despacho de Indeferimento Comum;04/02/2021;GTEC;2024.06.03
20267/2020;1020.2020/0005577-9;Despacho de Indeferimento Comum;02/02/2023;GTEC;2024.06.03
2028/2020;1020.2020/0000761-8;Despacho de Indeferimento Comum;19/10/2021;GTEC;2024.06.03
20328/2021;1020.2021/0004427-2;Despacho de Indeferimento Comum;17/05/2022;GTEC;2024.06.03
20341/2020;1020.2020/0000650-6;Despacho de Deferimento Comum;12/01/2022;GTEC;2024.06.03
20345/2020;1020.2020/0000696-4;Despacho de Deferimento Comum;13/05/2022;GTEC;2024.06.03
20378/2020;1020.2020/0000450-3;Despacho de Indeferimento Comum;12/04/2021;GTEC;2024.06.03
20387/2020;1020.2020/0000456-2;Despacho de Indeferimento Comum;18/11/2021;GTEC;2024.06.03
20392/2020;1020.2020/0000442-2;Despacho de Indeferimento Comum;17/06/2021;GTEC;2024.06.03
20416/2020;1020.2020/0000481-3;Despacho de Indeferimento Comum;15/04/2021;GTEC;2024.06.03
20416/2022;1020.2022/0008181-1;Despacho de Deferimento Comum;04/12/2023;GTEC;2024.06.03
20421/2021;1020.2021/0005345-0;Despacho de Deferimento Comum;13/04/2023;GTEC;2024.06.03
20492/2020;1020.2020/0000581-0;Despacho de Deferimento Comum;23/02/2021;GTEC;2024.06.03
20509/2020;1020.2020/0000714-6;Despacho de Indeferimento Comum;17/04/2023;GTEC;2024.06.03
20527/2020;1020.2020/0004649-4;Despacho de Indeferimento Comum;19/09/2022;GTEC;2024.06.03
20543/2021;1020.2021/0005449-9;Despacho de Indeferimento Comum;06/04/2023;GTEC;2024.06.03
20570/2020;1020.2020/0005055-6;Despacho de Indeferimento Comum;15/03/2022;GTEC;2024.06.03
20593/2020;1020.2020/0007039-5;Despacho de Indeferimento Comum;01/06/2023;GTEC;2024.06.03
20911/2020;1020.2020/0002441-5;Despacho de Indeferimento Comum;03/11/2021;GTEC;2024.06.03
21067/2020;1020.2020/0000479-1;Despacho de Deferimento Comum;01/10/2021;GTEC;2024.06.03
21090/2020;1020.2020/0000997-1;Despacho de Deferimento Comum;09/10/2021;GTEC;2024.06.03
21181/2020;1020.2020/0001017-1;Despacho de Indeferimento Comum;26/11/2021;GTEC;2024.06.03
21230/2020;1020.2020/0001563-7;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.06.03
21255/2020;1020.2020/0003663-4;Despacho de Deferimento Comum;09/03/2021;GTEC;2024.06.03
21258/2020;1020.2020/0003490-9;Despacho de Indeferimento Comum;24/09/2021;GTEC;2024.06.03
21318/2020;1020.2020/0001933-0;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.06.03
2132/2020;1020.2020/0000697-2;Despacho de Indeferimento Comum;29/08/2023;GTEC;2024.06.03
21374/2020;1020.2020/0001934-9;Despacho de Indeferimento Comum;17/11/2022;GTEC;2024.06.03
21495/2020;1020.2020/0001020-1;Despacho de Indeferimento Comum;17/06/2021;GTEC;2024.06.03
2150/2020;1020.2020/0001241-7;Despacho de Indeferimento Comum;13/05/2022;GTEC;2024.06.03
21728/2020;1020.2020/0004734-2;Despacho de Indeferimento Comum;01/06/2023;GTEC;2024.06.03
21734/2020;1020.2020/0000585-2;Despacho de Indeferimento Comum;18/06/2021;GTEC;2024.06.03
21813/2020;1020.2020/0000563-1;Despacho de Deferimento Comum;12/11/2021;GTEC;2024.06.03
21851/2020;1020.2020/0000583-6;Despacho de Indeferimento Comum;23/04/2021;GTEC;2024.06.03
21853/2020;1020.2020/0004434-3;Despacho de Indeferimento Comum;05/03/2024;GTEC;2024.06.03
21943/2020;1020.2020/0012482-7;Despacho de Deferimento Comum;23/12/2022;GTEC;2024.06.03
21954/2020;1020.2020/0000637-9;Despacho de Indeferimento Comum;26/11/2021;GTEC;2024.06.03
21957/2020;1020.2020/0013340-0;Despacho de Deferimento Comum;27/02/2023;GTEC;2024.06.03
21958/2020;1020.2020/0000485-6;Despacho de Indeferimento Comum;29/07/2021;GTEC;2024.06.03
21971/2020;1020.2020/0001892-0;Despacho de Deferimento Comum;08/03/2023;GTEC;2024.06.03
21986/2020;1020.2020/0000973-4;Despacho de Indeferimento Comum;22/07/2021;GTEC;2024.06.03
21993/2020;1020.2020/0000646-8;Despacho de Indeferimento Comum;22/09/2021;GTEC;2024.06.03
22004/2020;1020.2020/0001194-1;Despacho de Deferimento Comum;01/04/2022;GTEC;2024.06.03
22006/2021;1020.2021/0006254-8;Despacho de Indeferimento Comum;19/04/2024;GTEC;2024.06.03
22041/2020;1020.2020/0000572-0;Despacho de Indeferimento Comum;04/10/2022;GTEC;2024.06.03
22061/2021;1020.2021/0005069-8;Despacho de Deferimento Comum;27/12/2022;GTEC;2024.06.03
22083/2020;1020.2020/0001914-4;Despacho de Deferimento Comum;24/06/2022;GTEC;2024.06.03
22110/2020;1020.2020/0001457-6;Despacho de Indeferimento Comum;20/04/2021;GTEC;2024.06.03
22118/2020;1020.2020/0000655-7;Despacho de Deferimento Comum;12/03/2021;GTEC;2024.06.03
22186/2020;1020.2020/0000972-6;Despacho de Deferimento Comum;25/05/2021;GTEC;2024.06.03
22268/2021;1020.2021/0006359-5;Despacho de Deferimento Comum;10/10/2023;GTEC;2024.06.03
22316/2020;1020.2020/0005480-2;Despacho de Indeferimento Comum;04/11/2021;GTEC;2024.06.03
22367/2020;1020.2020/0000700-6;Despacho de Indeferimento Comum;27/09/2021;GTEC;2024.06.03
22385/2020;1020.2020/0001911-0;Despacho de Indeferimento Comum;23/06/2023;GTEC;2024.06.03
22394/2020;1020.2020/0001903-9;Despacho de Deferimento Comum;05/09/2022;GTEC;2024.06.03
22405/2022;1020.2022/0008695-3;Despacho de Indeferimento Comum;23/02/2024;GTEC;2024.06.03
22406/2020;1020.2020/0000571-2;Despacho de Indeferimento Comum;17/11/2021;GTEC;2024.06.03
22413/2020;1020.2020/0013966-2;Despacho de Deferimento Comum;13/06/2023;GTEC;2024.06.03
22414/2020;1020.2020/0000501-1;Despacho de Indeferimento Comum;11/08/2022;GTEC;2024.06.03
22526/2020;1020.2020/0001978-0;Despacho de Indeferimento Comum;10/09/2021;GTEC;2024.06.03
22540/2021;1020.2021/0006853-8;Despacho de Deferimento Comum;26/12/2023;GTEC;2024.06.03
22556/2020;1020.2020/0000488-0;Despacho de Deferimento Comum;05/05/2021;GTEC;2024.06.03
22608/2020;1020.2020/0001238-7;Despacho de Indeferimento Comum;02/07/2021;GTEC;2024.06.03
22609/2020;1020.2020/0000600-0;Despacho de Indeferimento Comum;29/04/2022;GTEC;2024.06.03
22645/2020;1020.2020/0000645-0;Despacho de Indeferimento Comum;29/04/2021;GTEC;2024.06.03
22646/2020;1020.2020/0000577-1;Despacho de Deferimento Comum;23/03/2021;GTEC;2024.06.03
22733/2020;1020.2020/0000576-3;Despacho de Deferimento Comum;12/01/2021;GTEC;2024.06.03
22790/2020;1020.2020/0001222-0;Despacho de Deferimento Comum;30/06/2021;GTEC;2024.06.03
22812/2020;1020.2020/0000724-3;Despacho de Indeferimento Comum;19/05/2022;GTEC;2024.06.03
22951/2020;1020.2021/0001823-9;Despacho de Deferimento Comum;18/09/2023;GTEC;2024.06.03
23010/2020;1020.2020/0000967-0;Despacho de Deferimento Comum;18/01/2022;GTEC;2024.06.03
23014/2020;1020.2020/0004785-7;Despacho de Indeferimento Comum;10/12/2021;GTEC;2024.06.03
23061/2020;1020.2020/0002575-6;Despacho de Indeferimento Comum;03/06/2022;GTEC;2024.06.03
23157/2020;1020.2020/0000649-2;Despacho de Deferimento Comum;19/01/2021;GTEC;2024.06.03
23189/2020;1020.2020/0000657-3;Despacho de Indeferimento Comum;27/09/2021;GTEC;2024.06.03
23203/2021;1020.2021/0006750-7;Despacho de Indeferimento Comum;13/05/2024;GTEC;2024.06.03
23220/2020;1020.2020/0002574-8;Despacho de Deferimento Comum;18/05/2023;GTEC;2024.06.03
23251/2020;1020.2020/0000651-4;Despacho de Indeferimento Comum;05/03/2021;GTEC;2024.06.03
23267/2020;1020.2020/0003123-3;Despacho de Indeferimento Comum;16/09/2021;GTEC;2024.06.03
23293/2020;1020.2020/0000663-8;Despacho de Indeferimento Comum;28/04/2021;GTEC;2024.06.03
23371/2020;1020.2020/0000648-4;Despacho de Deferimento Comum;29/09/2023;GTEC;2024.06.03
23395/2020;1020.2020/0001800-8;Despacho de Indeferimento Comum;30/09/2022;GTEC;2024.06.03
23416/2020;1020.2020/0002573-0;Despacho de Indeferimento Comum;28/05/2021;GTEC;2024.06.03
23432/2020;1020.2020/0000647-6;Despacho de Indeferimento Comum;01/02/2021;GTEC;2024.06.03
23449/2020;1020.2020/0000959-9;Despacho de Indeferimento Comum;19/05/2021;GTEC;2024.06.03
23488/2020;1020.2020/0001881-4;Despacho de Deferimento Comum;15/04/2021;GTEC;2024.06.03
23554/2020;1020.2020/0000656-5;Despacho de Indeferimento Comum;26/04/2021;GTEC;2024.06.03
2356/2020;6068.2020/0000004-0;Despacho de Indeferimento Comum;15/09/2021;GTEC;2024.06.03
2358/2021;1020.2021/0000739-3;Despacho de Deferimento Comum;07/04/2022;GTEC;2024.06.03
23618/2020;1020.2020/0000707-3;Despacho de Deferimento Comum;22/05/2024;GTEC;2024.06.03
23642/2020;1020.2020/0000694-8;Despacho de Indeferimento Comum;03/06/2021;GTEC;2024.06.03
23646/2020;1020.2020/0000978-5;Despacho de Deferimento Comum;01/02/2023;GTEC;2024.06.03
23654/2020;1020.2020/0001034-1;Despacho de Indeferimento Comum;11/05/2022;GTEC;2024.06.03
23742/2020;1020.2020/0000661-1;Despacho de Indeferimento Comum;23/06/2021;GTEC;2024.06.03
23754/2020;1020.2020/0000728-6;Despacho de Deferimento Comum;12/04/2024;GTEC;2024.06.03
23771/2021;1020.2021/0006353-6;Despacho de Indeferimento Comum;13/06/2023;GTEC;2024.06.03
23772/2020;1020.2020/0011577-1;Despacho de Deferimento Comum;15/04/2023;GTEC;2024.06.03
23784/2021;1020.2021/0006328-5;Despacho de Deferimento Comum;17/06/2022;GTEC;2024.06.03
23799/2020;1020.2020/0000666-2;Despacho de Deferimento Comum;24/05/2022;GTEC;2024.06.03
23811/2020;1020.2020/0000699-9;Despacho de Indeferimento Comum;06/05/2021;GTEC;2024.06.03
23824/2020;1020.2020/0003054-7;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.06.03
23849/2020;1020.2020/0000729-4;Despacho de Indeferimento Comum;23/02/2024;GTEC;2024.06.03
23882/2020;1020.2020/0000608-5;Despacho de Indeferimento Comum;01/09/2021;GTEC;2024.06.03
23913/2020;1020.2020/0000702-2;Despacho de Deferimento Comum;23/03/2021;GTEC;2024.06.03
23914/2020;1020.2020/0002421-0;Despacho de Indeferimento Comum;20/04/2021;GTEC;2024.06.03
23923/2020;1020.2020/0001240-9;Despacho de Indeferimento Comum;06/07/2021;GTEC;2024.06.03
23958/2020;1020.2020/0001007-4;Despacho de Indeferimento Comum;19/10/2022;GTEC;2024.06.03
24/2023;1020.2023/0004982-0;Despacho de Indeferimento Comum;08/12/2023;GTEC;2024.06.03
24064/2023;1020.2023/0012636-1;Despacho de Deferimento Comum;20/02/2024;GTEC;2024.06.03
24066/2020;1020.2020/0004658-3;Despacho de Deferimento Comum;26/06/2023;GTEC;2024.06.03
24070/2020;1020.2020/0000737-5;Despacho de Deferimento Comum;24/11/2021;GTEC;2024.06.03
24087/2022;1020.2022/0008240-0;Despacho de Deferimento Comum;05/10/2023;GTEC;2024.06.03
24092/2020;1020.2020/0000692-1;Despacho de Indeferimento Comum;20/04/2021;GTEC;2024.06.03
24192/2020;1020.2020/0001345-6;Despacho de Indeferimento Comum;22/07/2021;GTEC;2024.06.03
24196/2020;1020.2020/0000968-8;Despacho de Indeferimento Comum;21/07/2021;GTEC;2024.06.03
24204/2020;1020.2020/0000460-0;Despacho de Indeferimento Comum;22/12/2021;GTEC;2024.06.03
243/2021;1020.2021/0001286-9;Despacho de Indeferimento Comum;14/02/2024;GTEC;2024.06.03
24340/2020;1020.2020/0002581-0;Despacho de Indeferimento Comum;14/09/2022;GTEC;2024.06.03
24341/2020;1020.2020/0000685-9;Despacho de Indeferimento Comum;10/03/2021;GTEC;2024.06.03
24430/2020;1020.2020/0001256-5;Despacho de Indeferimento Comum;02/09/2021;GTEC;2024.06.03
24448/2020;1020.2020/0000712-0;Despacho de Indeferimento Comum;22/10/2021;GTEC;2024.06.03
24471/2020;1020.2020/0000658-1;Despacho de Indeferimento Comum;16/12/2021;GTEC;2024.06.03
245/2021;1020.2021/0001830-1;Despacho de Indeferimento Comum;25/08/2022;GTEC;2024.06.03
24508/2020;1020.2020/0001189-5;Despacho de Indeferimento Comum;15/09/2021;GTEC;2024.06.03
24517/2020;1020.2020/0001021-0;Despacho de Deferimento Comum;17/06/2021;GTEC;2024.06.03
24526/2020;1020.2020/0001019-8;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.06.03
24529/2020;1020.2020/0001018-0;Despacho de Indeferimento Comum;30/07/2021;GTEC;2024.06.03
24584/2020;1020.2020/0002607-8;Despacho de Indeferimento Comum;28/11/2022;GTEC;2024.06.03
24744/2023;1020.2023/0014199-9;Despacho de Deferimento Comum;19/02/2024;GTEC;2024.06.03
24812/2021;1020.2021/0006665-9;Despacho de Deferimento Comum;16/07/2021;GTEC;2024.06.03
24849/2021;1020.2021/0007851-7;Despacho de Indeferimento Comum;16/02/2024;GTEC;2024.06.03
24908/2020;1020.2020/0001926-8;Despacho de Indeferimento Comum;23/09/2021;GTEC;2024.06.03
24990/2020;1020.2020/0001315-4;Despacho de Indeferimento Comum;26/11/2021;GTEC;2024.06.03
25008/2022;1020.2022/0013971-2;Despacho de Indeferimento Comum;22/05/2024;GTEC;2024.06.03
25016/2020;1020.2020/0001925-0;Despacho de Deferimento Comum;26/03/2021;GTEC;2024.06.03
25138/2020;1020.2020/0000963-7;Despacho de Indeferimento Comum;16/07/2021;GTEC;2024.06.03
25153/2020;1020.2020/0004492-0;Despacho de Indeferimento Comum;01/07/2021;GTEC;2024.06.03
25162/2020;1020.2020/0004479-3;Despacho de Indeferimento Comum;12/05/2021;GTEC;2024.06.03
25178/2020;1020.2020/0001947-0;Despacho de Indeferimento Comum;15/04/2021;GTEC;2024.06.03
25184/2020;1020.2020/0000738-3;Despacho de Indeferimento Comum;07/12/2023;GTEC;2024.06.03
25188/2020;1020.2020/0000847-9;Despacho de Deferimento Comum;11/01/2024;GTEC;2024.06.03
25203/2020;1020.2020/0001577-7;Despacho de Deferimento Comum;18/02/2021;GTEC;2024.06.03
25219/2020;1020.2021/0004104-4;Despacho de Indeferimento Comum;24/11/2022;GTEC;2024.06.03
2524/2022;1020.2022/0001405-7;Despacho de Indeferimento Comum;27/07/2023;GTEC;2024.06.03
25283/2020;1020.2020/0003674-0;Despacho de Indeferimento Comum;16/05/2022;GTEC;2024.06.03
25321/2020;1020.2020/0000980-7;Despacho de Indeferimento Comum;29/10/2021;GTEC;2024.06.03
25322/2020;1020.2020/0000705-7;Despacho de Indeferimento Comum;01/09/2021;GTEC;2024.06.03
25404/2020;1020.2020/0000850-9;Despacho de Deferimento Comum;19/08/2021;GTEC;2024.06.03
25443/2020;1020.2020/0002678-7;Despacho de Indeferimento Comum;14/02/2022;GTEC;2024.06.03
25557/2020;1020.2020/0016046-7;Despacho de Indeferimento Comum;12/06/2023;GTEC;2024.06.03
25624/2020;1020.2020/0002424-5;Despacho de Deferimento Comum;19/07/2023;GTEC;2024.06.03
257/2022;1020.2022/0001904-0;Despacho de Indeferimento Comum;14/07/2023;GTEC;2024.06.03
25712/2020;1020.2020/0001510-6;Despacho de Indeferimento Comum;22/07/2021;GTEC;2024.06.03
25753/2020;1020.2020/0001264-6;Despacho de Indeferimento Comum;02/07/2021;GTEC;2024.06.03
25808/2020;1020.2020/0001937-3;Despacho de Indeferimento Comum;01/09/2021;GTEC;2024.06.03
2587/2020;1020.2020/0002003-7;Despacho de Indeferimento Comum;27/01/2023;GTEC;2024.06.03
25876/2022;1020.2022/0009164-7;Despacho de Deferimento Comum;06/02/2024;GTEC;2024.06.03
25898/2020;1020.2020/0005614-7;Despacho de Indeferimento Comum;30/09/2022;GTEC;2024.06.03
26085/2021;1020.2021/0007157-1;Despacho de Deferimento Comum;14/03/2024;GTEC;2024.06.03
26139/2020;1020.2020/0003137-3;Despacho de Indeferimento Comum;08/09/2021;GTEC;2024.06.03
26181/2020;1020.2020/0001003-1;Despacho de Indeferimento Comum;08/09/2021;GTEC;2024.06.03
26208/2020;1020.2020/0001546-7;Despacho de Indeferimento Comum;22/09/2022;GTEC;2024.06.03
2621/2021;1020.2021/0006902-0;Despacho de Indeferimento Comum;23/02/2023;GTEC;2024.06.03
26261/2020;1020.2020/0001599-8;Despacho de Indeferimento Comum;12/04/2021;GTEC;2024.06.03
26263/2020;1020.2020/0001938-1;Despacho de Deferimento Comum;29/03/2023;GTEC;2024.06.03
26320/2022;1020.2022/0011448-5;Despacho de Indeferimento Comum;30/01/2024;GTEC;2024.06.03
26322/2020;1020.2020/0001000-7;Despacho de Indeferimento Comum;24/05/2021;GTEC;2024.06.03
26366/2020;1020.2020/0000841-0;Despacho de Indeferimento Comum;17/09/2021;GTEC;2024.06.03
26437/2020;1020.2020/0003317-1;Despacho de Indeferimento Comum;10/10/2022;GTEC;2024.06.03
26478/2020;1020.2020/0004241-3;Despacho de Indeferimento Comum;01/12/2021;GTEC;2024.06.03
26528/2020;1020.2020/0005381-4;Despacho de Deferimento Comum;31/03/2022;GTEC;2024.06.03
26560/2020;1020.2020/0000957-2;Despacho de Indeferimento Comum;12/02/2021;GTEC;2024.06.03
26593/2020;1020.2020/0000969-6;Despacho de Indeferimento Comum;06/05/2021;GTEC;2024.06.03
26641/2020;1020.2020/0001258-1;Despacho de Indeferimento Comum;12/02/2021;GTEC;2024.06.03
26721/2022;1020.2022/0009424-7;Despacho de Indeferimento Comum;11/03/2024;GTEC;2024.06.03
26766/2021;1020.2021/0011097-6;Despacho de Indeferimento Comum;13/11/2023;GTEC;2024.06.03
26774/2020;1020.2020/0001188-7;Despacho de Deferimento Comum;03/08/2022;GTEC;2024.06.03
26794/2022;1020.2022/0009549-9;Despacho de Indeferimento Comum;24/05/2024;GTEC;2024.06.03
26895/2020;1020.2020/0001187-9;Despacho de Deferimento Comum;08/09/2022;GTEC;2024.06.03
26922/2020;1020.2020/0004542-0;Despacho de Indeferimento Comum;18/05/2023;GTEC;2024.06.03
26927/2021;1020.2021/0008277-8;Despacho de Indeferimento Comum;19/10/2023;GTEC;2024.06.03
26938/2021;1020.2021/0007476-7;Despacho de Deferimento Comum;08/04/2022;GTEC;2024.06.03
26996/2020;1020.2020/0001270-0;Despacho de Indeferimento Comum;18/08/2022;GTEC;2024.06.03
27076/2020;1020.2020/0001541-6;Despacho de Indeferimento Comum;16/03/2021;GTEC;2024.06.03
27153/2020;1020.2020/0003061-0;Despacho de Indeferimento Comum;06/03/2023;GTEC;2024.06.03
27176/2020;1020.2020/0001262-0;Despacho de Indeferimento Comum;12/03/2021;GTEC;2024.06.03
27182/2020;1020.2020/0001462-2;Despacho de Deferimento Comum;08/03/2024;GTEC;2024.06.03
27225/2022;1020.2022/0009218-0;Despacho de Indeferimento Comum;17/04/2024;GTEC;2024.06.03
27269/2021;1020.2021/0010111-0;Despacho de Indeferimento Comum;15/03/2024;GTEC;2024.06.03
27284/2020;1020.2020/0001538-6;Despacho de Indeferimento Comum;29/06/2023;GTEC;2024.06.03
27309/2020;1020.2020/0001002-3;Despacho de Deferimento Comum;02/02/2021;GTEC;2024.06.03
27335/2022;1020.2022/0009763-7;Despacho de Deferimento Comum;12/03/2024;GTEC;2024.06.03
27347/2020;1020.2020/0000974-2;Despacho de Deferimento Comum;12/08/2021;GTEC;2024.06.03
27422/2020;1020.2020/0001191-7;Despacho de Indeferimento Comum;05/11/2021;GTEC;2024.06.03
27471/2020;1020.2020/0001004-0;Despacho de Deferimento Comum;19/01/2021;GTEC;2024.06.03
27498/2020;1020.2020/0000971-8;Despacho de Indeferimento Comum;11/05/2021;GTEC;2024.06.03
27533/2020;1020.2020/0001010-4;Despacho de Deferimento Comum;24/03/2021;GTEC;2024.06.03
27626/2020;1020.2020/0001015-5;Despacho de Indeferimento Comum;10/12/2021;GTEC;2024.06.03
27632/2020;1020.2020/0001259-0;Despacho de Deferimento Comum;09/08/2021;GTEC;2024.06.03
27640/2021;1020.2021/0007878-9;Despacho de Indeferimento Comum;29/01/2024;GTEC;2024.06.03
27666/2020;1020.2020/0009033-7;Despacho de Indeferimento Comum;08/06/2022;GTEC;2024.06.03
27686/2020;1020.2020/0002730-9;Despacho de Deferimento Comum;27/10/2023;GTEC;2024.06.03
27687/2020;1020.2020/0002719-8;Despacho de Indeferimento Comum;01/02/2022;GTEC;2024.06.03
27709/2022;1020.2022/0016410-5;Despacho de Indeferimento Comum;01/09/2023;GTEC;2024.06.03
27768/2020;1020.2020/0002430-0;Despacho de Indeferimento Comum;03/08/2023;GTEC;2024.06.03
27782/2020;1020.2020/0001244-1;Despacho de Indeferimento Comum;14/10/2021;GTEC;2024.06.03
27804/2020;1020.2020/0001006-6;Despacho de Indeferimento Comum;11/11/2021;GTEC;2024.06.03
28017/2020;1020.2020/0007666-0;Despacho de Indeferimento Comum;01/09/2022;GTEC;2024.06.03
2803/2020;1020.2020/0003397-0;Despacho de Deferimento Comum;29/04/2024;GTEC;2024.06.03
28033/2020;1020.2020/0001031-7;Despacho de Indeferimento Comum;11/12/2023;GTEC;2024.06.03
28037/2020;1020.2020/0002638-8;Despacho de Deferimento Comum;16/08/2023;GTEC;2024.06.03
28052/2020;1020.2020/0001022-8;Despacho de Indeferimento Comum;26/11/2021;GTEC;2024.06.03
2807/2020;1020.2020/0001274-3;Despacho de Indeferimento Comum;14/06/2021;GTEC;2024.06.03
28147/2020;1020.2020/0002416-4;Despacho de Deferimento Comum;09/06/2021;GTEC;2024.06.03
28184/2020;1020.2020/0003100-4;Despacho de Indeferimento Comum;03/11/2021;GTEC;2024.06.03
28329/2021;1020.2021/0008283-2;Despacho de Deferimento Comum;17/07/2023;GTEC;2024.06.03
28368/2020;1020.2020/0007448-0;Despacho de Indeferimento Comum;13/07/2023;GTEC;2024.06.03
28374/2020;1020.2020/0001626-9;Despacho de Indeferimento Comum;29/06/2023;GTEC;2024.06.03
28385/2020;1020.2020/0001780-0;Despacho de Indeferimento Comum;14/09/2022;GTEC;2024.06.03
28406/2020;1020.2020/0006183-3;Despacho de Indeferimento Comum;01/12/2022;GTEC;2024.06.03
28493/2021;1020.2021/0010052-0;Despacho de Deferimento Comum;10/06/2022;GTEC;2024.06.03
28496/2021;1020.2021/0008293-0;Despacho de Deferimento Comum;22/05/2023;GTEC;2024.06.03
28503/2021;1020.2021/0007901-7;Despacho de Indeferimento Comum;22/11/2023;GTEC;2024.06.03
28511/2020;1020.2020/0001568-8;Despacho de Indeferimento Comum;08/10/2021;GTEC;2024.06.03
28538/2021;1020.2021/0009000-2;Despacho de Indeferimento Comum;14/03/2022;GTEC;2024.06.03
28577/2021;1020.2021/0009689-2;Despacho de Deferimento Comum;05/01/2023;GTEC;2024.06.03
28680/2021;1020.2021/0008305-7;Despacho de Indeferimento Comum;11/11/2022;GTEC;2024.06.03
28692/2020;1020.2020/0001268-9;Despacho de Indeferimento Comum;09/09/2021;GTEC;2024.06.03
28696/2020;1020.2020/0006980-0;Despacho de Deferimento Comum;04/02/2021;GTEC;2024.06.03
2875/2022;1020.2022/0001833-8;Despacho de Indeferimento Comum;26/07/2023;GTEC;2024.06.03
28790/2021;1020.2021/0009697-3;Despacho de Indeferimento Comum;04/08/2022;GTEC;2024.06.03
28850/2021;1020.2021/0009520-9;Despacho de Deferimento Comum;07/03/2023;GTEC;2024.06.03
28893/2020;1020.2020/0001281-6;Despacho de Indeferimento Comum;17/11/2022;GTEC;2024.06.03
